Time,thermalZone.ROM.thermSplitterSolRad.portIn[1].Q_flow,thermalZone.ROM.thermSplitterSolRad.portIn[2].Q_flow,thermalZone.ROM.thermSplitterSolRad.portIn[3].Q_flow,thermalZone.ROM.thermSplitterSolRad.portIn[4].Q_flow,thermalZone.ROM.convHeatSol.Q_flow
1.71774e+07,69.11448,102.34217,86.72861,69.11448,10.122673
1.71783e+07,43.038727,57.92426,51.89789,43.038727,6.0587506
1.71792e+07,21.126762,20.830872,20.92996,21.126762,2.5983822
1.71801e+07,5.634037,5.634037,5.634037,5.634037,0.69699425
1.7181e+07,0,0,0,0,0
1.71819e+07,0,0,0,0,0
1.71828e+07,0,0,0,0,0
1.71837e+07,0,0,0,0,0
1.71846e+07,0,0,0,0,0
1.71855e+07,0,0,0,0,0
1.71864e+07,0,0,0,0,0
1.71873e+07,0,0,0,0,0
1.71882e+07,0,0,0,0,0
1.71891e+07,0,0,0,0,0
1.719e+07,0,0,0,0,0
1.71909e+07,0,0,0,0,0
1.71918e+07,0,0,0,0,0
1.71927e+07,0,0,0,0,0
1.71936e+07,0,0,0,0,0
1.71945e+07,0,0,0,0,0
1.71954e+07,0,0,0,0,0
1.71963e+07,0,0,0,0,0
1.71972e+07,0,0,0,0,0
1.71981e+07,0,0,0,0,0
1.7199e+07,0,0,0,0,0
1.71999e+07,0,0,0,0,0
1.72008e+07,0,0,0,0,0
1.72017e+07,0,0,0,0,0
1.72026e+07,0,0,0,0,0
1.72035e+07,0,0,0,0,0
1.72044e+07,0,0,0,0,0
1.72053e+07,0,0,0,0,0
1.72062e+07,0,0,0,0,0
1.72071e+07,2.1551902,2.1551902,2.1551902,2.1551902,0.26662147
1.7208e+07,8.1508045,8.1508045,8.1508045,8.1508045,1.0083469
1.72089e+07,17.197155,17.197155,18.253,18.677868,2.2059333
1.72098e+07,29.543716,29.543716,32.667294,34.429756,3.902613
1.72107e+07,45.636093,45.636093,158.26602,280.54227,16.394241
1.72116e+07,69.77588,69.77588,415.4811,921.63116,45.67002
1.72125e+07,95.191124,95.191124,592.78015,1610.1542,74.0201
1.72134e+07,123.10483,123.10483,677.964,2228.091,97.49272
1.72143e+07,146.02505,146.02505,640.66986,2608.1294,109.5108
1.72152e+07,170.45903,170.45903,605.2713,3060.5754,123.92056
1.72161e+07,191.3309,191.3309,517.97974,3349.165,131.43732
1.7217e+07,217.13187,217.13187,435.8475,3545.7068,136.57169
1.72179e+07,246.75278,246.75278,373.0825,3670.5498,140.32385
1.72188e+07,284.61716,284.61716,347.21072,3836.7627,147.00642
1.72197e+07,313.95377,313.95377,330.2117,3902.0168,150.31349
1.72206e+07,349.1744,342.48544,342.48544,3937.9893,153.77736
1.72215e+07,415.8615,369.95917,369.95917,3945.3872,157.76805
1.72224e+07,509.7781,396.30563,396.30563,3924.9526,161.67036
1.72233e+07,629.6499,421.5202,421.5202,3877.0857,165.45699
1.72242e+07,772.8953,445.59372,445.59372,3801.4175,169.03609
1.72251e+07,907.1654,448.7056,448.7056,3636.002,168.26532
1.7226e+07,1018.2517,441.4999,441.4999,3347.0427,162.31837
1.72269e+07,1109.303,412.5937,412.5937,3011.732,152.97595
1.72278e+07,1211.4651,402.28043,402.28043,2671.3567,144.9706
1.72287e+07,1341.9094,429.76108,429.76108,2345.4385,140.62485
1.72296e+07,1460.3419,507.80746,507.80746,2015.4056,138.90811
1.72305e+07,1493.0369,582.9007,582.9007,1679.3368,134.17036
1.72314e+07,1443.0554,635.7526,635.7526,1375.691,126.50263
1.72323e+07,1418.4233,656.10065,656.10065,1183.8115,121.06503
1.72332e+07,1378.8939,670.16815,670.16815,1038.4979,116.2184
1.72341e+07,1303.3068,701.8579,701.8579,919.32355,112.15504
1.7235e+07,1352.7532,696.19525,696.19525,845.79706,111.06002
1.72359e+07,1525.3921,662.4273,662.4273,770.31805,111.97623
1.72368e+07,1658.4542,663.244,663.244,704.85565,114.11746
1.72377e+07,1856.701,657.84753,649.0179,649.0179,117.91498
1.72386e+07,1957.7097,721.3828,645.95215,645.95215,122.81434
1.72395e+07,2013.3734,804.2209,629.1003,629.1003,126.05551
1.72404e+07,2056.5078,922.45087,591.4939,591.4939,128.72
1.72413e+07,2042.3447,1085.0522,559.5243,559.5243,131.33337
1.72422e+07,2008.132,1303.5059,531.4192,531.4192,135.29308
1.72431e+07,1872.0165,1529.5332,540.8346,540.8346,138.65625
1.7244e+07,1602.9132,1610.0173,589.5009,589.5009,135.83296
1.72449e+07,1325.1675,1535.9093,635.575,635.575,127.80083
1.72458e+07,1165.336,1511.1323,652.94885,652.94885,123.16596
1.72467e+07,1159.555,1779.4915,611.733,611.733,128.73749
1.72476e+07,1101.5259,2032.4923,586.40247,586.40247,133.20071
1.72485e+07,1021.2786,2304.8103,558.8508,558.8508,137.43681
1.72494e+07,953.50934,2656.3145,528.8807,528.8807,144.3583
1.72503e+07,826.9781,2866.2898,495.7502,495.7502,144.88974
1.72512e+07,698.4298,3067.1511,460.40927,460.40927,144.94019
1.72521e+07,574.9372,3254.1145,423.29166,423.29166,144.60727
1.7253e+07,464.19092,3422.7856,385.05283,385.05283,144.03346
1.72539e+07,375.86792,3561.6748,348.86163,348.86163,143.35873
1.72548e+07,317.18784,3663.7344,317.08347,317.1362,142.73634
1.72557e+07,289.48477,3732.285,314.768,289.48477,143.07286
1.72566e+07,265.3957,3771.499,343.83182,265.3957,143.6945
1.72575e+07,248.33852,3732.6877,409.2172,248.33852,143.46129
1.72584e+07,237.35721,3573.5115,502.62717,237.35721,140.74803
1.72593e+07,218.58101,3191.211,567.30145,218.58101,129.76312
1.72602e+07,197.669,2841.9102,640.695,197.669,119.936386
1.72611e+07,166.87782,2139.7664,603.7957,166.87782,95.174774
1.7262e+07,138.70107,1297.3116,476.422,138.70107,63.43719
1.72629e+07,106.886375,489.47205,248.84082,106.886375,29.445946
1.72638e+07,80.15281,178.93541,132.2452,80.15281,14.582048
1.72647e+07,51.654636,97.22641,78.64719,51.654636,8.6345215
1.72656e+07,26.805239,40.684734,35.99583,26.805239,4.0296197
1.72665e+07,7.6508136,7.6508136,7.6508136,7.6508136,0.9464924
1.72674e+07,0,0,0,0,0
1.72683e+07,0,0,0,0,0
1.72692e+07,0,0,0,0,0
1.72701e+07,0,0,0,0,0
1.7271e+07,0,0,0,0,0
1.72719e+07,0,0,0,0,0
1.72728e+07,0,0,0,0,0
1.72737e+07,0,0,0,0,0
1.72746e+07,0,0,0,0,0
1.72755e+07,0,0,0,0,0
1.72764e+07,0,0,0,0,0
1.72773e+07,0,0,0,0,0
1.72782e+07,0,0,0,0,0
1.72791e+07,0,0,0,0,0
1.728e+07,0,0,0,0,0
1.72809e+07,0,0,0,0,0
1.72818e+07,0,0,0,0,0
1.72827e+07,0,0,0,0,0
1.72836e+07,0,0,0,0,0
1.72845e+07,0,0,0,0,0
1.72854e+07,0,0,0,0,0
1.72863e+07,0,0,0,0,0
1.72872e+07,0,0,0,0,0
1.72881e+07,0,0,0,0,0
1.7289e+07,0,0,0,0,0
1.72899e+07,0,0,0,0,0
1.72908e+07,0,0,0,0,0
1.72917e+07,0,0,0,0,0
1.72926e+07,0,0,0,0,0
1.72935e+07,2.4032834,2.4032834,2.4032834,2.4032834,0.29731342
1.72944e+07,9.374645,9.374645,9.374645,9.374645,1.15975
1.72953e+07,19.987974,19.987974,28.491,31.9532,3.1057777
1.72962e+07,35.346546,35.346546,51.103508,60.08542,5.625217
1.72971e+07,56.823082,56.823082,170.65657,287.4418,17.682821
1.7298e+07,84.90759,84.90759,370.0723,787.6375,41.057472
1.72989e+07,118.041664,118.041664,544.34814,1403.1656,67.53393
1.72998e+07,149.83743,149.83743,607.8705,1889.1063,86.494385
1.73007e+07,177.4393,177.4393,586.1068,2216.748,97.66186
1.73016e+07,206.86806,206.86806,569.989,2621.6436,111.50625
1.73025e+07,231.54634,231.54634,507.06635,2896.2532,119.57976
1.73034e+07,254.45038,254.45038,440.1031,3102.339,125.29927
1.73043e+07,282.477,282.477,403.97916,3372.5325,134.27214
1.73052e+07,303.2861,303.2861,359.44165,3493.1895,137.91351
1.73061e+07,323.18164,323.18164,336.9967,3578.7495,141.09618
1.7307e+07,349.01007,341.91327,341.91327,3624.5383,144.04253
1.73079e+07,415.78857,368.16336,368.16336,3710.3235,150.3847
1.73088e+07,496.29245,383.7507,383.7507,3699.8015,153.51326
1.73097e+07,601.2111,398.57376,398.57376,3663.046,156.53828
1.73106e+07,728.75464,412.78882,412.78882,3597.0112,159.3199
1.73115e+07,874.9483,425.5244,425.5244,3500.8193,161.65411
1.73124e+07,1041.771,453.005,453.005,3360.3044,164.16759
1.73133e+07,1211.0713,463.13318,463.13318,3193.8892,164.8833
1.73142e+07,1384.8605,473.89157,473.89157,2985.738,164.48604
1.73151e+07,1557.6202,485.19858,485.19858,2741.4216,162.97235
1.7316e+07,1724.7537,495.88025,495.88025,2469.6304,160.39622
1.73169e+07,1881.6449,505.43805,505.43805,2177.3923,156.80145
1.73178e+07,2024.5507,513.46265,513.46265,1874.736,152.35707
1.73187e+07,2151.7207,520.0931,520.0931,1575.0774,147.43251
1.73196e+07,2228.9678,542.672,542.672,1278.4982,142.04567
1.73205e+07,2319.9648,547.4018,547.4018,1033.7292,137.5824
1.73214e+07,2393.2456,551.7468,551.7468,832.7635,133.90215
1.73223e+07,2446.9954,555.3252,555.3252,683.87225,131.18097
1.73232e+07,2480.1313,557.91956,557.91956,591.83014,129.5196
1.73241e+07,2493.4358,563.5733,559.9873,559.9873,129.18506
1.7325e+07,2487.8145,621.63586,561.95056,561.95056,130.92839
1.73259e+07,2503.8496,741.813,550.5985,550.5985,134.43895
1.73268e+07,2453.3325,927.7534,554.9964,554.9964,138.89935
1.73277e+07,2373.9937,1162.0154,559.1092,559.1092,143.94518
1.73286e+07,2263.2368,1426.4077,561.5916,561.5916,148.85034
1.73295e+07,2142.314,1714.7809,556.0398,556.0398,153.6858
1.73304e+07,2000.2649,1996.7279,578.1302,578.1302,159.37897
1.73313e+07,1848.4403,2245.3767,600.5082,600.5082,163.75774
1.73322e+07,1662.2222,2414.6902,609.82416,609.82416,163.81116
1.73331e+07,1503.0458,2585.3088,607.4686,607.4686,164.01933
1.7334e+07,1349.3346,2727.277,602.8214,602.8214,163.3687
1.73349e+07,1201.253,2834.7683,596.5402,596.5402,161.7248
1.73358e+07,1060.869,2900.035,589.28076,589.28076,158.95253
1.73367e+07,891.41846,2762.3345,575.9902,575.9902,148.63094
1.73376e+07,770.86273,2631.019,558.6162,558.6162,139.76642
1.73385e+07,653.678,2357.4395,538.47845,538.47845,126.435295
1.73394e+07,579.20184,2235.1973,515.40985,515.40985,118.92429
1.73403e+07,511.88623,2293.5022,485.369,485.369,116.787415
1.73412e+07,445.068,2522.9912,444.05072,444.35342,119.272064
1.73421e+07,403.03265,2888.5447,428.17484,403.03265,127.50881
1.7343e+07,363.7735,3015.5984,433.07916,363.7735,129.16159
1.73439e+07,328.6029,2887.2212,448.50192,328.6029,123.492645
1.73448e+07,298.75998,2790.3757,496.2401,298.75998,120.127914
1.73457e+07,268.1905,2611.7266,550.7847,268.1905,114.39873
1.73466e+07,234.69452,2343.0686,593.9691,234.69452,105.3534
1.73475e+07,197.85258,1846.1075,576.6397,197.85258,87.16863
1.73484e+07,154.69519,1088.6775,429.71957,154.69519,56.52951
1.73493e+07,117.4344,488.3535,261.38177,117.4344,30.451674
1.73502e+07,80.75367,180.64174,133.14954,80.75367,14.699957
1.73511e+07,48.82761,93.07269,74.9069,48.82761,8.215509
1.7352e+07,23.740534,33.451424,30.141838,23.740534,3.4352887
1.73529e+07,6.35424,6.35424,6.35424,6.35424,0.78609157
1.73538e+07,0,0,0,0,0
1.73547e+07,0,0,0,0,0
1.73556e+07,0,0,0,0,0
1.73565e+07,0,0,0,0,0
1.73574e+07,0,0,0,0,0
1.73583e+07,0,0,0,0,0
1.73592e+07,0,0,0,0,0
1.73601e+07,0,0,0,0,0
1.7361e+07,0,0,0,0,0
1.73619e+07,0,0,0,0,0
1.73628e+07,0,0,0,0,0
1.73637e+07,0,0,0,0,0
1.73646e+07,0,0,0,0,0
1.73655e+07,0,0,0,0,0
1.73664e+07,0,0,0,0,0
1.73673e+07,0,0,0,0,0
1.73682e+07,0,0,0,0,0
1.73691e+07,0,0,0,0,0
1.737e+07,0,0,0,0,0
1.73709e+07,0,0,0,0,0
1.73718e+07,0,0,0,0,0
1.73727e+07,0,0,0,0,0
1.73736e+07,0,0,0,0,0
1.73745e+07,0,0,0,0,0
1.73754e+07,0,0,0,0,0
1.73763e+07,0,0,0,0,0
1.73772e+07,0,0,0,0,0
1.73781e+07,0,0,0,0,0
1.7379e+07,0,0,0,0,0
1.73799e+07,0.81609255,0.81609255,0.81609255,0.81609255,0.100959904
1.73808e+07,3.8853474,3.8853474,3.8853474,3.8853474,0.48066154
1.73817e+07,9.682384,9.682384,9.682384,9.682384,1.1978207
1.73826e+07,19.576977,19.576977,19.576977,19.576977,2.421894
1.73835e+07,37.85247,37.85247,75.03721,116.83375,8.275543
1.73844e+07,64.54477,64.54477,184.99019,367.86658,21.091124
1.73853e+07,98.0628,98.0628,309.46722,738.35785,38.472702
1.73862e+07,130.15594,130.15594,378.29172,1084.7576,53.29983
1.73871e+07,166.60078,166.60078,442.4321,1517.9629,70.93598
1.7388e+07,198.38084,198.38084,450.99426,1904.732,85.128494
1.73889e+07,231.65744,231.65744,458.52615,2367.8357,101.74258
1.73898e+07,258.40634,258.40634,420.1414,2674.3,111.68827
1.73907e+07,282.1585,282.1585,378.9377,2911.9485,119.233086
1.73916e+07,310.5664,310.5664,363.5508,3227.5198,130.27434
1.73925e+07,330.09573,330.09573,343.0002,3374.0042,135.3772
1.73934e+07,356.48227,347.8669,347.8669,3475.2747,140.02548
1.73943e+07,410.3749,364.529,364.529,3539.131,144.69786
1.73952e+07,505.2129,388.87537,388.87537,3641.6558,152.30782
1.73961e+07,611.2336,403.31308,403.31308,3636.9485,156.33427
1.7397e+07,740.9918,417.4724,417.4724,3594.4812,159.90984
1.73979e+07,889.55664,430.34314,430.34314,3507.8047,162.62003
1.73988e+07,1051.2365,441.4083,441.4083,3376.231,164.23558
1.73997e+07,1226.3794,467.80035,467.80035,3195.4233,165.69289
1.74006e+07,1401.4633,477.26712,477.26712,2992.7268,165.42447
1.74015e+07,1577.7155,488.54178,488.54178,2754.4053,164.2022
1.74024e+07,1745.8701,501.95108,501.95108,2479.5212,161.73073
1.74033e+07,1896.824,515.8655,515.8655,2178.1277,157.93864
1.74042e+07,2022.1364,528.6713,528.6713,1864.3536,152.90204
1.74051e+07,2121.4927,545.9164,545.9164,1569.0264,147.90779
1.7406e+07,2163.4314,601.9493,601.9493,1318.618,144.92622
1.74069e+07,2136.5376,663.0048,663.0048,1118.6053,141.68513
1.74078e+07,2133.5574,696.3415,696.3415,976.9201,139.273
1.74087e+07,2137.0078,712.7181,712.7181,863.2176,136.87613
1.74096e+07,2134.13,723.827,723.827,779.4455,134.88339
1.74105e+07,2129.9702,737.152,727.836,727.836,133.69467
1.74114e+07,2128.1404,806.20087,722.6144,722.6144,135.45062
1.74123e+07,2132.682,901.73486,711.969,711.969,137.88725
1.74132e+07,2134.8242,1034.8472,701.2279,701.2279,141.40599
1.74141e+07,2118.114,1207.626,690.2192,690.2192,145.55191
1.7415e+07,2068.867,1413.0466,679.07434,679.07434,149.69264
1.74159e+07,1988.8079,1638.4497,667.9216,667.9216,153.49796
1.74168e+07,1890.2572,1875.6405,656.2253,656.2253,157.06232
1.74177e+07,1777.7977,2117.0073,643.2747,643.2747,160.24808
1.74186e+07,1654.9181,2359.1206,628.2504,628.2504,163.00638
1.74195e+07,1522.7275,2606.6125,607.03265,607.03265,165.25996
1.74204e+07,1377.8505,2856.2188,579.3998,579.3998,166.78975
1.74213e+07,1222.0402,3090.013,550.99414,550.99414,167.44458
1.74222e+07,1065.0435,3284.2808,528.50806,528.50806,167.2064
1.74231e+07,915.57556,3421.662,511.98236,511.98236,165.81038
1.7424e+07,777.64435,3506.0303,495.74426,495.74426,163.14938
1.74249e+07,656.6197,3545.01,478.4321,478.4321,159.54105
1.74258e+07,554.8616,3548.6091,458.59177,458.59177,155.27797
1.74267e+07,474.5561,3524.772,436.7667,436.7667,150.70706
1.74276e+07,408.5384,3348.888,406.61224,406.87653,141.36852
1.74285e+07,382.9149,3275.6875,405.12866,382.9149,137.52513
1.74294e+07,357.91675,3180.9004,425.4864,357.91675,133.67691
1.74303e+07,331.05646,3045.8987,462.84634,331.05646,128.9956
1.74312e+07,296.53482,2756.7185,486.88916,296.53482,118.660126
1.74321e+07,264.55536,2531.0212,533.351,264.55536,111.13865
1.7433e+07,230.93118,2278.0034,575.5483,230.93118,102.53858
1.74339e+07,188.87708,1740.4183,533.1919,188.87708,82.00096
1.74348e+07,150.74501,1081.2092,422.69974,150.74501,55.837082
1.74357e+07,113.31489,483.48615,255.93883,113.31489,29.877981
1.74366e+07,77.634254,162.16867,121.73689,77.634254,13.582703
1.74375e+07,48.356834,92.60287,74.3077,48.356834,8.153327
1.74384e+07,23.928577,34.826935,31.07978,23.928577,3.5184703
1.74393e+07,6.5237236,6.5237236,6.5237236,6.5237236,0.8070586
1.74402e+07,0,0,0,0,0
1.74411e+07,0,0,0,0,0
1.7442e+07,0,0,0,0,0
1.74429e+07,0,0,0,0,0
1.74438e+07,0,0,0,0,0
1.74447e+07,0,0,0,0,0
1.74456e+07,0,0,0,0,0
1.74465e+07,0,0,0,0,0
1.74474e+07,0,0,0,0,0
1.74483e+07,0,0,0,0,0
1.74492e+07,0,0,0,0,0
1.74501e+07,0,0,0,0,0
1.7451e+07,0,0,0,0,0
1.74519e+07,0,0,0,0,0
1.74528e+07,0,0,0,0,0
1.74537e+07,0,0,0,0,0
1.74546e+07,0,0,0,0,0
1.74555e+07,0,0,0,0,0
1.74564e+07,0,0,0,0,0
1.74573e+07,0,0,0,0,0
1.74582e+07,0,0,0,0,0
1.74591e+07,0,0,0,0,0
1.746e+07,0,0,0,0,0
1.74609e+07,0,0,0,0,0
1.74618e+07,0,0,0,0,0
1.74627e+07,0,0,0,0,0
1.74636e+07,0,0,0,0,0
1.74645e+07,0,0,0,0,0
1.74654e+07,0,0,0,0,0
1.74663e+07,0.59729254,0.59729254,0.59729254,0.59729254,0.07389186
1.74672e+07,2.88098,2.88098,2.88098,2.88098,0.3564099
1.74681e+07,8.153217,8.153217,8.153217,8.153217,1.0086454
1.7469e+07,17.377882,17.377882,17.377882,17.377882,2.149841
1.74699e+07,32.40412,32.40412,41.9962,52.887714,4.938933
1.74708e+07,52.818295,52.818295,79.60677,121.92337,9.500002
1.74717e+07,75.82121,75.82121,117.392075,206.50008,14.707254
1.74726e+07,98.7267,98.7267,145.21078,280.34686,19.268383
1.74735e+07,120.2948,120.2948,155.42946,295.60452,21.390419
1.74744e+07,142.36469,142.36469,162.71356,269.97946,22.188322
1.74753e+07,168.05486,168.05486,180.83446,263.9759,24.152166
1.74762e+07,200.4303,200.4303,212.9418,338.1626,29.442217
1.74771e+07,242.9864,242.9864,255.49106,483.73795,37.89284
1.7478e+07,294.19492,294.19492,308.1766,707.86206,49.6215
1.74789e+07,344.67212,344.67212,350.3304,889.2172,59.65645
1.74798e+07,396.77698,390.91455,390.91455,1040.1196,68.620384
1.74807e+07,456.00964,432.837,432.837,1171.0846,77.095924
1.74816e+07,521.2908,473.05292,473.05292,1288.7551,85.241806
1.74825e+07,593.02234,511.08527,511.08527,1390.6058,92.962845
1.74834e+07,692.11096,546.2407,546.2407,1560.2968,103.45018
1.74843e+07,790.9386,577.4458,577.4458,1689.2017,112.42367
1.74852e+07,908.4308,607.0767,607.0767,1836.7703,122.45426
1.74861e+07,1083.7927,626.99304,626.99304,2044.9795,135.54922
1.7487e+07,1233.2577,653.0456,653.0456,2073.9238,142.67854
1.74879e+07,1299.5146,666.13446,666.13446,1871.5405,139.27806
1.74888e+07,1194.6892,678.6071,678.6071,1445.2184,123.62232
1.74897e+07,1108.7781,676.9196,676.9196,1174.0692,112.47484
1.74906e+07,1087.2083,706.4821,706.4821,1051.9241,109.85866
1.74915e+07,1312.3173,719.7868,719.7868,1131.2465,120.09703
1.74924e+07,1493.4395,750.24927,750.24927,1121.2588,127.27413
1.74933e+07,1735.526,750.7838,750.7838,1091.7177,133.88077
1.74942e+07,1898.5465,765.9062,765.9062,1005.30383,137.18544
1.74951e+07,2027.3353,766.3068,766.3068,901.29755,137.9767
1.7496e+07,2192.2964,735.9579,735.9579,792.2687,137.8293
1.74969e+07,2270.8884,729.2668,720.72864,720.7284,137.36946
1.74978e+07,2335.4272,790.54486,708.1552,708.1552,140.48296
1.74987e+07,2338.8093,906.1919,706.5495,706.5495,144.06496
1.74996e+07,2259.2383,1064.0583,713.1512,713.1512,146.89482
1.75005e+07,2146.791,1240.2466,720.1238,720.1238,149.29747
1.75014e+07,2046.8341,1426.8501,719.96783,719.96783,151.96762
1.75023e+07,1978.266,1640.8342,710.0714,710.0714,155.85287
1.75032e+07,1910.242,1884.9698,695.36176,695.36176,160.38976
1.75041e+07,1814.1005,2133.1182,680.0308,680.0308,164.14268
1.7505e+07,1674.7025,2331.227,669.00946,669.00946,165.27676
1.75059e+07,1515.1582,2455.08,665.86206,665.86206,163.97823
1.75068e+07,1316.4513,2430.2312,668.4243,668.4243,157.22261
1.75077e+07,1169.7526,2418.4172,660.47876,660.47876,151.82867
1.75086e+07,987.2274,2224.8005,643.12744,643.12744,139.12215
1.75095e+07,839.5671,2021.0109,604.0943,604.0943,125.83814
1.75104e+07,706.98236,1733.8143,557.896,557.896,109.99759
1.75113e+07,578.9087,1321.6952,507.73972,507.73972,90.18814
1.75122e+07,497.69144,1066.1859,459.87912,459.87912,76.81347
1.75131e+07,427.8408,782.8148,417.6609,417.6609,63.27765
1.7514e+07,371.38586,652.85864,370.22864,370.26782,54.579617
1.75149e+07,326.31458,561.2384,331.34665,326.31458,47.79013
1.75158e+07,288.8799,498.91742,299.4767,288.8799,42.561462
1.75167e+07,257.19305,453.69577,273.60513,257.19305,38.40269
1.75176e+07,227.33589,414.67084,249.97534,227.33589,34.61808
1.75185e+07,197.77194,373.26263,226.48021,197.77194,30.782063
1.75194e+07,166.93327,319.809,199.4308,166.93327,26.384731
1.75203e+07,131.39369,239.48688,160.04456,131.39369,20.484087
1.75212e+07,92.21686,140.85715,107.27129,92.21686,13.378211
1.75221e+07,53.905888,63.49958,57.128025,53.905888,7.0651355
1.7523e+07,23.81413,23.81413,23.81413,23.81413,2.946078
1.75239e+07,7.0758033,7.0758033,7.0758033,7.0758033,0.8753571
1.75248e+07,0.47108257,0.47108257,0.47108257,0.47108257,0.05827826
1.75257e+07,0,0,0,0,0
1.75266e+07,0,0,0,0,0
1.75275e+07,0,0,0,0,0
1.75284e+07,0,0,0,0,0
1.75293e+07,0,0,0,0,0
1.75302e+07,0,0,0,0,0
1.75311e+07,0,0,0,0,0
1.7532e+07,0,0,0,0,0
1.75329e+07,0,0,0,0,0
1.75338e+07,0,0,0,0,0
1.75347e+07,0,0,0,0,0
1.75356e+07,0,0,0,0,0
1.75365e+07,0,0,0,0,0
1.75374e+07,0,0,0,0,0
1.75383e+07,0,0,0,0,0
1.75392e+07,0,0,0,0,0
1.75401e+07,0,0,0,0,0
1.7541e+07,0,0,0,0,0
1.75419e+07,0,0,0,0,0
1.75428e+07,0,0,0,0,0
1.75437e+07,0,0,0,0,0
1.75446e+07,0,0,0,0,0
1.75455e+07,0,0,0,0,0
1.75464e+07,0,0,0,0,0
1.75473e+07,0,0,0,0,0
1.75482e+07,0,0,0,0,0
1.75491e+07,0,0,0,0,0
1.755e+07,0,0,0,0,0
1.75509e+07,0,0,0,0,0
1.75518e+07,0,0,0,0,0
1.75527e+07,1.1787521,1.1787521,1.1787521,1.1787521,0.145825
1.75536e+07,4.2363234,4.2363234,4.2363234,4.2363234,0.5240813
1.75545e+07,8.457206,8.457206,8.457206,8.457206,1.0462524
1.75554e+07,12.983462,12.983462,12.983462,12.983462,1.6062015
1.75563e+07,18.986904,18.986904,18.986904,18.986904,2.3488953
1.75572e+07,27.856462,27.856462,27.856462,27.856462,3.4461603
1.75581e+07,39.10984,39.10984,39.10984,39.10984,4.8383307
1.7559e+07,52.263634,52.263634,52.263634,52.263634,6.4656043
1.75599e+07,73.01183,73.01183,74.97482,83.71523,9.424136
1.75608e+07,102.0466,102.0466,106.55864,136.52095,13.830086
1.75617e+07,131.15144,131.15144,136.34134,189.99344,18.205288
1.75626e+07,151.55608,151.55608,155.86453,224.68639,21.144218
1.75635e+07,161.44925,161.44925,163.26085,221.69601,21.892435
1.75644e+07,166.23836,166.23836,166.56786,200.35107,21.630793
1.75653e+07,171.09059,171.09059,171.09174,181.13359,21.47649
1.75662e+07,181.63895,181.63919,181.63919,181.63031,22.470547
1.75671e+07,196.93938,196.8241,196.8241,198.28448,24.398106
1.7568e+07,212.79922,212.29588,212.29588,216.08247,26.396086
1.75689e+07,229.88731,228.67436,228.67436,235.07607,28.525116
1.75698e+07,248.80049,246.58131,246.58131,255.48013,30.84876
1.75707e+07,269.149,265.55002,265.55002,277.0247,33.317745
1.75716e+07,290.07318,284.75107,284.75107,298.62714,35.820694
1.75725e+07,311.30103,303.93097,303.93097,319.92676,38.322365
1.75734e+07,332.54892,322.84006,322.84006,340.5728,40.787685
1.75743e+07,353.57666,341.28018,341.28018,360.2867,43.188362
1.75752e+07,374.1177,359.04034,359.04034,378.7848,45.494324
1.75761e+07,393.83203,375.8575,375.8575,395.7342,47.66849
1.7577e+07,412.3697,391.47238,391.47238,410.82666,49.67447
1.75779e+07,418.4389,396.36954,396.36954,413.24274,50.239815
1.75788e+07,408.8706,387.97787,387.97787,400.8593,49.041824
1.75797e+07,395.67508,376.47052,376.47052,385.6644,47.451977
1.75806e+07,390.92908,372.21585,372.21585,378.73502,46.827705
1.75815e+07,400.3715,380.18558,380.18558,384.69107,47.79692
1.75824e+07,416.43253,393.79324,393.79324,396.0856,49.48777
1.75833e+07,431.16678,406.70868,406.22888,406.2288,51.041233
1.75842e+07,436.5482,414.40024,410.7947,410.7947,51.727974
1.75851e+07,431.38324,413.07312,406.548,406.548,51.264507
1.7586e+07,420.86014,406.78207,397.8088,397.8088,50.203915
1.75869e+07,406.53033,396.62094,385.81454,385.81454,48.704548
1.75878e+07,389.94104,383.81717,371.80936,371.80936,46.929184
1.75887e+07,367.84186,365.0615,352.89368,352.89368,44.495586
1.75896e+07,340.33826,340.11737,328.96933,328.96933,41.39364
1.75905e+07,313.87415,315.2555,305.5937,305.5937,38.36032
1.75914e+07,294.70963,297.07465,288.47522,288.47522,36.14643
1.75923e+07,291.6021,295.24167,285.80206,285.80206,35.828285
1.75932e+07,301.1157,307.15854,294.58313,294.58313,37.03424
1.75941e+07,311.2283,320.72266,303.8864,303.8864,38.341972
1.7595e+07,310.15152,322.6528,303.07553,303.07553,38.318207
1.75959e+07,298.19754,312.25186,292.35843,292.35843,36.963905
1.75968e+07,283.11908,297.97968,278.66028,278.66028,35.208847
1.75977e+07,264.6243,279.1511,261.60486,261.60486,32.999542
1.75986e+07,242.46106,255.05829,240.80055,240.80055,30.282076
1.75995e+07,214.53593,222.54024,213.99619,213.99619,26.754698
1.76004e+07,182.93245,183.7162,182.92326,182.92326,22.65449
1.76013e+07,151.57126,151.47319,151.56744,151.57126,18.747932
1.76022e+07,127.662476,127.662476,127.662476,127.662476,15.793296
1.76031e+07,110.36431,110.36431,110.36431,110.36431,13.6533165
1.7604e+07,94.412025,94.412025,94.412025,94.412025,11.679838
1.76049e+07,79.5282,79.5282,79.5282,79.5282,9.83854
1.76058e+07,65.43846,65.43846,65.43846,65.43846,8.09548
