Time,sFH_FMU.E_to_grid,sFH_FMU.Q_DHW,sFH_FMU.Q_err_DHW,sFH_FMU.tot_vio_Kh,sFH_FMU.rev_elec,sFH_FMU.costs_elec,sFH_FMU.table_ts_price_elec.y[1],sFH_FMU.table_HT_NT.y[1],sFH_FMU.ts_T_inside_max,sFH_FMU.ts_T_inside_min,sFH_FMU.TDem_DHW,sFH_FMU.mFlow_DHW,sFH_FMU.dem_e_mob,sFH_FMU.dem_elec,sFH_FMU.price_el,sFH_FMU.Electricity.P_el_dom,sFH_FMU.outputs.outputsDist.t_DHW,sFH_FMU.outputs.outputsDist.t_TES,sFH_FMU.outputs.outputsDist.ch_TES,sFH_FMU.outputs.outputsDist.ch_DHW,sFH_FMU.outputs.outputsGen.power_HP,sFH_FMU.outputs.outputsGen.heat_rod,sFH_FMU.outputs.outputsGen.heat_HP,sFH_FMU.outputs.outputsGen.power_rod,sFH_FMU.outputs.outputsGen.T_supply,sFH_FMU.outputs.outputsGen.T_return,sFH_FMU.outputs.outputsDem.T_Air,sFH_FMU.outputs.outputsDem.dch_DHW,sFH_FMU.outputs.outputsDem.dT_vio,sFH_FMU.outputs.outputsTra.T_return_UFH,sFH_FMU.outputs.outputsTra.T_supply_UFH,sFH_FMU.outputs.outputsTra.Q_conv_UFH,sFH_FMU.outputs.outputsTra.Q_rad_UFH,sFH_FMU.outputs.outputsTra.dch_TES,sFH_FMU.outputs.outputsTra.T_panel_heating1,sFH_FMU.outputs.outputsElec.power_use_PV,sFH_FMU.outputs.outputsElec.power_to_grid_PV,sFH_FMU.outputs.outputsElec.power_to_BAT_PV,sFH_FMU.outputs.outputsElec.power_use_BAT,sFH_FMU.outputs.outputsElec.power_to_grid_BAT,sFH_FMU.outputs.outputsElec.power_to_BAT_from_grid,sFH_FMU.outputs.outputsElec.ch_BAT,sFH_FMU.outputs.outputsElec.dch_BAT,sFH_FMU.outputs.outputsElec.soc_BAT,sFH_FMU.outputs.outputsElec.power_to_grid,sFH_FMU.outputs.outputsElec.power_from_grid,sFH_FMU.outputs.outputsElec.res_elec
452700,0,18.535633,0.2734159,18.803751,0,78.093796,0.31645015,0.316,291.65,291.15,283.15,0,0,57.73158,0.000346,57.73158,322.55298,320.02087,0,0,0,0,0,0,323.9062,322.8234,291.42078,0,0,292.31805,300.3615,38.345577,-54.115852,0,291.49976,0,0,0,0,0,7.263441e-05,0,0,0.1965499,0,57.73158,57.73158
453600,0,18.535633,0.2734159,18.803751,0,78.098366,0.39238635,0.376,291.65,291.15,283.15,0,0,247.42526,0.000346,247.42526,322.52902,319.99844,0,0,0,0,0,0,323.9062,322.8234,291.39185,0,0,292.3035,300.34695,38.33659,-54.387344,0,291.47083,0,0,0,0,0,7.263441e-05,0,0,0.19654308,0,247.42526,247.42526
454500,0,18.535633,0.2734159,18.803751,0,78.122635,0.39238635,0.376,291.65,291.15,283.15,0,0,2614.1936,0.000346,2614.1936,322.5051,319.97604,0,0,0,0,0,0,323.9062,322.8234,291.36285,0,0,292.2889,300.33237,38.356735,-54.659973,0,291.44186,0,0,0,0,0,7.263441e-05,0,0,0.19653626,0,2614.1936,2614.1936
455400,0,18.535633,0.2734159,18.803751,0,78.37908,0.39238635,0.376,291.65,291.15,283.15,0,0,2127.6868,0.000346,2127.6868,322.48117,319.95367,0,0,0,0,0,0,323.9062,322.8234,291.33365,0,0,292.2743,300.31775,38.435814,-54.967556,0,291.41278,0,0,0,0,0,7.263441e-05,0,0,0.19652943,0,2127.6868,2127.6868
456300,0,18.535633,0.2734159,18.803751,0,78.5878,0.39238635,0.376,291.65,291.15,283.15,0,0,758.6711,0.000346,758.6711,322.45728,319.9313,0,0,0,0,0,0,323.9062,322.8234,291.30438,0,0,292.25964,300.3031,38.522522,-55.30065,0,291.38367,0,0,0,0,0,7.263441e-05,0,0,0.19652261,0,758.6711,758.6711
457200,0,18.535633,0.2734159,18.803751,0,78.662224,0.48172432,0.376,291.65,291.15,300.15,0.05666667,0,621.1929,0.000346,621.1929,322.4334,319.90894,0,0,0,0,0,0,323.9062,322.8234,291.27527,3912.9592,0,292.24503,300.28848,38.572525,-55.62996,0,291.35464,0,0,0,0,0,7.263441e-05,0,0,0.19651578,0,621.1929,621.1929
458100,0,19.54328,0.2734159,18.803751,0,78.73703,0.48172432,0.376,291.65,291.15,283.15,0,0,507.07568,0.000346,507.07568,319.55484,319.8866,0,0,0,0,0,0,323.9062,322.8234,291.24667,0,0,292.2306,300.27405,38.51286,-55.92675,0,291.32593,0,0,0,0,0,7.263441e-05,0,0,0.19650896,0,507.07568,507.07568
459000,0,19.54328,0.2734159,18.803751,0,78.7981,0.48172432,0.376,291.65,291.15,286.15,0.01,0,504.23813,0.000346,504.23813,319.53445,319.8643,0,0,0,0,0,0,323.9062,322.8234,291.21884,125.4066,0,292.2164,300.25986,38.33683,-56.096687,0,291.2978,0,0,0,0,0,7.263441e-05,0,0,0.19650213,0,504.23813,504.23813
459900,0,19.57466,0.2734159,18.803751,0,78.858826,0.48172432,0.376,291.65,291.15,283.15,0,0,2442.796,0.000346,2442.796,319.42398,319.84198,0,0,0,0,0,0,323.9062,322.8234,291.1913,0,0,292.2024,300.24585,38.152283,-56.18802,0,291.26996,0,0,0,0,0,7.263441e-05,0,0,0.19649531,0,2442.796,2442.796
460800,0,19.57466,0.2734159,18.803751,0,79.153015,0.48313835,0.376,294.15,293.65,286.15,0.01,0,2028.7899,0.000346,2028.7899,319.4025,319.8197,0,0,0,0,0,0,323.9062,322.8234,291.16357,125.38688,2.4864125,291.22675,309.2369,39.064835,-62.21256,24982.92,291.2438,0,0,0,0,0,7.263441e-05,0,0,0.19648848,0,2028.7899,2028.7899
461700,0,19.60604,0.2734159,19.00089,0,79.466034,0.48313835,0.376,294.15,293.65,286.15,0.01,0,498.42477,0.000346,498.42477,319.2921,311.94983,4729.4746,0,2375.415,0,4644.771,0,320.60538,315.22266,293.73175,125.49295,0,308.12943,314.4683,4021.8008,5247.264,8793.004,301.7955,0,0,0,0,0,7.263441e-05,0,0,0.19648167,0,2873.8398,2873.8398
462600,0,19.637419,0.2734159,19.007656,0,79.85753,0.48313835,0.376,294.15,293.65,286.15,0.01,0,4044.9663,0.000346,4044.9663,319.18182,309.81323,5894.5,0,3040.264,0,5925.645,0,320.64435,313.9357,293.54553,125.4931,0.10445412,306.25793,312.0551,3516.3806,4589.6094,8041.5923,300.59595,0,0,0,0,0,7.263441e-05,0,0,0.19647485,0,7085.23,7085.23
463500,0,19.6688,0.2734159,19.052101,0,80.789185,0.48313835,0.376,294.15,293.65,286.15,0.01,0,2691.3894,0.000346,2691.3894,319.07166,308.8803,7897.986,0,3105.9993,2000,5983.163,2061.8557,323.47437,314.4855,293.417,125.49296,0.23301132,305.483,311.09384,3322.9536,4303.965,7783.096,300.07956,36.035023,0,0,0,0,7.263441e-05,0,0,0.19646803,0,7823.2095,7859.2446
464400,0,19.70018,0.2734159,19.110674,0,81.72983,0.44932795,0.376,294.15,293.65,286.15,0.01,0,223.999,0.000346,223.999,318.96155,308.94708,7973.91,0,3127.9324,2000,5994.178,2061.8557,323.69943,314.62415,293.42813,125.492805,0.22186045,305.557,311.20703,3340.892,4307.3105,7837.477,300.12668,125.158,0,0,0,0,7.263441e-05,0,0,0.1964612,0,5288.629,5413.787
465300,0,19.73156,0.2734159,19.140293,0,82.31857,0.44932795,0.376,294.15,293.65,283.15,0,0,309.57196,0.000346,309.57196,318.8515,309.0362,7980.919,0,3133.6423,2000,5991.48,2061.8557,323.80383,314.72055,293.58176,0,0.06825705,305.64917,311.29578,3311.6863,4333.1504,7832.7446,300.2217,228.49355,0,0,0,0,7.263441e-05,0,0,0.19645438,0,5276.5767,5505.07
466200,0,19.73156,0.2734159,19.15119,0,82.90627,0.44932795,0.376,294.15,293.65,286.15,0.01,0,270.7385,0.000346,270.7385,318.83047,309.11493,7964.3467,0,3124.317,2000,5968.138,2061.8557,323.85226,314.78787,293.62875,125.38693,0.021240117,305.72028,311.37747,3317.7678,4345.8076,7847.4043,300.2809,301.44556,0,0,0,0,7.263441e-05,0,0,0.19644757,0,5155.4653,5456.911
467100,0,19.76294,0.2734159,19.152456,0,83.48201,0.44932795,0.376,294.15,293.65,283.15,0,0,260.4969,0.000346,260.4969,318.72052,309.17075,7939.2866,0,3108.714,2000,5938.699,2061.8557,323.86157,314.8257,293.6673,0,0,305.77225,311.43423,3321.341,4352.8486,7854.1,300.3266,342.11777,0,0,0,0,7.263441e-05,0,0,0.19644074,0,5088.9487,5431.0664
468000,0,19.76294,0.2734159,19.152456,0,84.05047,0.4548153,0.376,294.15,293.65,283.15,0,0,256.15955,0.000346,256.15955,318.6996,309.20673,7911.639,0,3090.4712,2000,5908.123,2061.8557,323.8462,314.84177,293.70276,0,0,305.80807,311.46906,3321.2783,4355.2256,7852.6445,300.36197,375.93182,0,0,0,0,7.263441e-05,0,0,0.19643392,0,5032.5547,5408.4863
468900,0,19.76294,0.2734159,19.152456,0,84.61984,0.4548153,0.376,294.15,293.65,283.15,0,0,256.20984,0.000346,256.20984,318.67862,309.2246,7875.9956,0,3062.8572,2000,5866.0415,2061.8557,323.79843,314.83456,293.72247,0,0,305.82767,311.48434,3322.594,4351.459,7846.692,300.3843,397.36862,0,0,0,0,7.263441e-05,0,0,0.19642709,0,4983.554,5380.923
469800,0,19.76294,0.2734159,19.152456,0,85.111275,0.4548153,0.376,294.15,293.65,285.15,0.003333333,0,149.90565,0.000346,149.90565,318.65768,308.96564,6596.1333,0,3410.1326,0,6582.6904,0,321.13953,313.63232,293.74518,27.816593,0,305.64563,311.14175,3276.7349,4298.8203,7623.9614,300.31506,400.87134,0,0,0,0,7.263441e-05,0,0,0.19642028,0,3159.167,3560.0383
470700,0,19.769913,0.2734159,19.152456,0,85.48009,0.4548153,0.376,294.15,293.65,283.15,0,0,143.12868,0.000346,143.12868,318.61703,308.42572,6873.6313,0,3557.0698,0,6876.354,0,321.12515,313.30212,293.7084,0,0,305.202,310.5384,3160.259,4142.679,7402.408,300.04477,393.11258,0,0,0,0,7.263441e-05,0,0,0.19641346,0,3307.086,3700.1985
471600,0,19.769913,0.2734159,19.152456,0,85.8616,0.4894277,0.376,294.15,293.65,283.15,0,0,1827.4814,0.000346,1827.4814,318.59613,308.1462,7018.923,0,3620.211,0,7000,0,321.12677,313.13837,293.6922,0,0,304.9805,310.23547,3102.1338,4060.4697,7289.469,299.91202,384.14087,0,0,0,0,7.263441e-05,0,0,0.19640663,0,5063.5513,5447.6924
472500,0,19.769913,0.2734159,19.152456,0,86.48132,0.4894277,0.376,294.15,293.65,283.15,0,0,2836.3796,0.000346,2836.3796,318.57526,307.97803,7022.0405,0,3612.375,0,7000,0,320.96756,312.97562,293.69186,0,0,304.84973,310.04782,3065.9546,4010.2349,7210.581,299.83914,373.46533,0,0,0,0,7.263441e-05,0,0,0.19639982,0,6075.289,6448.7544
473400,0,19.769913,0.2734159,19.152456,0,87.225044,0.4894277,0.376,294.15,293.65,286.15,0.01,0,4360.1816,0.000346,4360.1816,318.55438,307.85556,7016.313,0,3606.186,0,7000,0,320.8351,312.8497,293.69724,125.0447,0,304.75534,309.90936,3038.2974,3972.4136,7149.449,299.78906,360.53387,0,0,0,0,7.263441e-05,0,0,0.196393,0,7605.8335,7966.3677
474300,0,19.801292,0.2734159,19.152456,0,88.15629,0.4894277,0.376,294.15,293.65,328.15,0.01,0,5546.8984,0.000346,5546.8984,318.44467,307.76712,7011.8296,0,3602.1846,0,7000,0,320.73883,312.7585,293.70605,1882.3884,0,304.6883,309.80878,3017.2427,3943.7397,7102.9097,299.75565,346.54193,0,0,0,0,7.263441e-05,0,0,0.19638619,0,8802.541,9149.083
475200,0,20.271994,0.2734214,19.152456,0,89.234055,0.47697565,0.376,294.15,293.65,312.15,0,0,3869.365,0.000346,3869.365,317.0903,307.7039,7008.3896,0,3599.8186,0,7000,0,320.66956,312.69315,293.71735,0,0,304.64145,309.73618,3001.2715,3920.6118,7067.2085,299.73492,332.5664,0,0,0,0,7.263441e-05,0,0,0.19637936,0,7136.617,7469.1836
476100,0,20.271994,0.2734214,19.152456,0,90.314545,0.47697565,0.376,294.15,293.65,328.15,0,0,2338.3916,0.000346,2338.3916,317.0711,308.44687,8348.893,0,3323.9236,2000,6356.181,2061.8557,323.91885,314.41678,293.85352,0,0,305.24344,310.62643,3113.1982,4095.647,7467.062,300.09552,317.9135,0,0,0,0,7.263441e-05,0,0,0.19637254,0,7406.2573,7724.171
477000,0,20.271994,0.2734214,19.152456,0,91.19073,0.47697565,0.376,294.15,293.65,283.15,0,0,2335.5322,0.000346,2335.5322,317.0514,308.9034,8117.571,0,3201.417,2000,6117.0884,2061.8557,323.93695,314.69818,293.94012,0,0,305.61792,311.1143,3194.337,4213.4395,7624.32,300.3448,301.89496,0,0,0,0,7.263441e-05,0,0,0.19636573,0,7296.91,7598.8047
477900,0,20.271994,0.2734214,19.152456,0,92.057236,0.47697565,0.376,294.15,293.65,289.15,0.008888889,0,2199.7083,0.000346,2199.7083,317.03168,309.15247,7981.0693,0,3130.296,2000,5979.2295,2061.8557,323.92694,314.8435,293.9981,222.54472,0,305.82504,311.37927,3236.3987,4275.19,7704.5903,300.48712,284.39996,0,0,0,0,7.263441e-05,0,0,0.1963589,0,7107.46,7391.86
478800,0,20.32778,0.2734214,19.152456,0,92.90332,0.44151905,0.376,294.15,293.65,283.15,0,0,429.30923,0.000346,429.30923,316.85397,309.28818,7904.169,0,3091.4897,2000,5903.19,2061.8557,323.91656,314.92065,294.04004,0,0,305.94012,311.52216,3257.0923,4305.644,7743.1763,300.57056,265.7661,0,0,0,0,7.263441e-05,0,0,0.1963521,0,5316.888,5582.6543
479700,0,20.32778,0.2734214,19.152456,0,93.48976,0.44151905,0.376,294.15,293.65,283.15,0,0,1250.1178,0.000346,1250.1178,316.83447,309.36426,7855.715,0,3064.5393,2000,5852.106,2061.8557,323.90155,314.9608,294.0865,0,0,306.00842,311.6002,3261.9338,4321.5796,7756.659,300.6267,245.96187,0,0,0,0,7.263441e-05,0,0,0.19634527,0,6130.551,6376.5127
480600,0,20.32778,0.2734214,19.152456,0,94.166214,0.44151905,0.376,294.15,293.65,283.15,0,0,2007.7267,0.000346,2007.7267,316.81494,309.40466,7815.8184,0,3039.472,2000,5809.569,2061.8557,323.8673,314.97195,294.11588,0,0,306.04636,311.63992,3264.3677,4326.715,7759.1377,300.66098,224.95291,0,0,0,0,7.263441e-05,0,0,0.19633846,0,6884.1016,7109.054
481500,0,20.32778,0.2734214,19.152456,0,94.92595,0.44151905,0.376,294.15,293.65,283.15,0,0,2034.5668,0.000346,2034.5668,316.7954,309.4204,7780.156,0,3014.859,2000,5771.781,2061.8557,323.81662,314.96182,294.14175,0,0,306.06436,311.6527,3262.2332,4325.3477,7751.949,300.68256,202.42258,0,0,0,0,7.263441e-05,0,0,0.19633164,0,6908.859,7111.2813
482400,0,20.32778,0.2734214,19.155548,0,95.675354,0.45599717,0.376,294.15,293.65,283.15,0,0,485.44342,0.000346,485.44342,316.77588,310.17017,7451.3003,0,2815.8455,0,5393.799,0,323.84872,315.36823,293.83228,0,0,306.61526,313.09818,3436.5642,4357.604,8992.788,300.72263,178.46132,0,0,0,0,7.263441e-05,0,0,0.19632483,0,3122.8274,3301.2888
483300,0,20.32778,0.2734214,19.155548,0,96.07916,0.45599717,0.376,294.15,293.65,283.15,0,0,121.21965,0.000346,121.21965,316.75638,309.12415,6506.208,0,3363.6555,0,6498.145,0,321.1326,313.72772,294.10995,0,0,305.82797,311.24203,3222.5906,4250.0244,7510.1304,300.5713,153.66624,0,0,0,0,7.263441e-05,0,0,0.196318,0,3331.209,3484.8752
484200,0,20.32778,0.2734214,19.155548,0,96.46885,0.45599717,0.376,294.15,293.65,286.15,0.01,0,124.59572,0.000346,124.59572,316.7369,308.5861,6773.782,0,3498.3918,0,6771.183,0,321.10162,313.39224,294.06152,124.84678,0,305.4038,310.67145,3115.519,4101.1265,7307.0386,300.30817,128.63997,0,0,0,0,7.263441e-05,0,0,0.19631119,0,3494.3477,3622.9875
485100,0,20.35916,0.2734214,19.155548,0,96.872955,0.45599717,0.376,294.15,293.65,283.15,0,0,143.84883,0.000346,143.84883,316.6286,308.2977,6913.4673,0,3562.7385,0,6909.159,0,321.08005,313.21167,294.03946,0,0,305.17374,310.35825,3056.7363,4018.0918,7191.7163,300.16824,99.7687,0,0,0,0,7.263441e-05,0,0,0.19630437,0,3606.8188,3706.5874
486000,0,20.35916,0.2734214,19.155548,0,97.287384,0.4870428,0.376,294.15,293.65,283.15,0,0,145.01056,0.000346,145.01056,316.60925,308.13974,6972.6763,0,3581.7817,0,6964.14,0,321.03644,313.10068,294.03506,0,0,305.04956,310.18518,3022.884,3971.5017,7123.9346,300.09598,67.24353,0,0,0,0,7.263441e-05,0,0,0.19629756,0,3659.5488,3726.7925
486900,0,20.35916,0.2734214,19.155548,0,97.73465,0.4870428,0.376,294.15,293.65,283.15,0,0,151.91545,0.000346,151.91545,316.58987,308.04382,6986.171,0,3575.9976,0,6975.062,0,320.96777,313.01666,294.0266,0,0,304.97412,310.07886,3005.4163,3940.4846,7081.0693,300.05252,37.439938,0,0,0,0,7.263441e-05,0,0,0.19629073,0,3690.473,3727.9128
487800,0,20.35916,0.2734214,19.155548,0,98.18465,0.4870428,0.376,294.15,293.65,286.15,0.01,0,144.08855,0.000346,144.08855,316.5705,307.9764,6976.9297,0,3558.0757,0,6964.0376,0,320.88446,312.94385,294.03485,125.16517,0,304.92337,310.0021,2988.9556,3918.644,7045.006,300.02774,-0,-0,-0,0,0,7.263441e-05,0,0,0.19628392,-0,3702.1643,3702.1643
488700,0,20.39054,0.2734214,19.155548,0,98.63393,0.4870428,0.376,294.15,293.65,283.15,0,0,126.00794,0.000346,126.00794,316.46228,307.92184,6955.41,0,3533.6023,0,6941.311,0,320.79068,312.87454,294.04578,0,0,304.88312,309.93872,2974.6956,3900.387,7012.909,300.0101,-0,-0,-0,0,0,7.263441e-05,0,0,0.19627711,-0,3659.61,3659.61
489600,0,20.39054,0.2734214,19.155548,0,99.07776,0.5190804,0.376,294.15,293.65,283.15,0,0,254.85727,0.000346,254.85727,316.44305,307.87195,6927.8774,0,3505.978,0,6913.015,0,320.6901,312.80533,294.05777,0,0,304.8467,309.8801,2961.2393,3883.4355,6982.0967,299.9951,0,0,0,0,0,7.263441e-05,0,0,0.19627029,0,3760.8352,3760.8352
490500,0,20.39054,0.2734214,19.155548,0,99.56393,0.5190804,0.376,294.15,293.65,283.15,0,0,445.68832,0.000346,445.68832,316.4238,307.8232,6897.6177,0,3476.9885,0,6882.287,0,320.58548,312.73514,294.07013,0,0,304.81128,309.8226,2947.961,3866.829,6951.4697,299.98083,0,0,0,0,0,7.263441e-05,0,0,0.19626348,0,3922.6768,3922.6768
491400,0,20.39054,0.2734214,19.155548,0,100.07106,0.5190804,0.376,294.15,293.65,286.15,0.01,1233.3334,484.0918,0.000346,1717.4252,316.40454,307.77438,6866.1055,0,3447.4348,0,6850.5044,0,320.47836,312.66388,294.0825,125.164345,0,304.77576,309.76486,2934.6555,3850.2405,6920.692,299.96652,0,0,0,0,0,7.263441e-05,0,0,0.19625667,0,5164.86,5164.86
492300,0,20.421919,0.2734214,19.155548,0,100.73927,0.5190804,0.376,294.15,293.65,283.15,0,3700,682.82666,0.000346,4382.8267,316.29648,307.72495,6834.1343,0,3417.7478,0,6818.387,0,320.36978,312.5917,294.0947,0,0,304.73972,309.7065,2921.2688,3833.543,6889.6953,299.95187,0,0,0,0,0,7.263441e-05,0,0,0.19624984,0,7800.574,7800.574
493200,0,20.421919,0.2734214,19.155548,0,101.7492,0.5785124,0.376,294.15,293.65,283.15,0,3700,739.26025,0.000346,4439.2603,316.27734,307.6749,6802.0938,0,3388.1387,0,6786.272,0,320.26044,312.51883,294.10666,0,0,304.70316,309.64743,2907.9785,3815.488,6858.4995,299.9372,0,0,0,0,0,7.263441e-05,0,0,0.19624303,0,7827.399,7827.399
494100,0,20.421919,0.2734214,19.157766,0,102.86233,0.5785124,0.376,294.15,293.65,283.15,0,3700,686.0242,0.000346,4386.0244,316.25824,308.3612,6489.5605,0,3212.8325,0,6442.6226,0,320.27005,312.88412,293.88712,0,0,305.26965,310.95813,3076.358,3886.2153,7890.818,300.05527,0,0,0,0,0,7.263441e-05,0,0,0.19623622,0,7598.857,7598.857
495000,0,20.421919,0.2734214,19.159739,0,103.949486,0.5785124,0.376,294.15,293.65,283.15,0,3700,616.9115,0.000346,4316.9116,316.2391,308.84955,6248.7603,0,3078.552,0,6173.758,0,320.28253,313.1707,293.8136,0,0,305.39395,311.58954,3063.0112,3831.889,8594.246,299.95496,0,0,0,0,0,7.263441e-05,0,0,0.19622941,0,7395.4634,7395.4634
495900,0,20.421919,0.2734214,19.161608,0,105.01235,0.5785124,0.376,294.15,293.65,283.15,0,3700,624.31995,0.000346,4324.32,316.22,309.12732,6094.277,0,2997.3188,0,6012.9956,0,320.26236,313.32632,293.8289,0,0,305.60928,311.93008,3113.446,3888.8557,8767.909,300.07138,0,0,0,0,0,7.263441e-05,0,0,0.19622259,0,7321.6387,7321.6387
496800,0,20.421919,0.2734214,19.16343,0,106.0646,0.5770983,0.376,294.15,293.65,286.15,0.01,3700,630.67804,0.000346,4330.678,316.2009,309.2517,5991.4194,0,2943.6292,0,5915.1357,0,320.1966,313.37762,293.8983,124.948654,0,305.8752,312.05624,3206.7888,4017.639,8574.068,300.32794,0,0,0,0,0,7.263441e-05,0,0,0.19621578,0,7274.307,7274.307
497700,0,20.453299,0.2734214,19.165207,0,107.103516,0.5770983,0.376,294.15,293.65,285.15,0.003333333,3700,606.65027,0.000346,4306.6504,316.093,309.28793,5900.3213,0,2892.518,0,5833.834,0,320.07596,313.3607,294.01077,27.886295,0,306.09274,312.0334,3281.9636,4148.251,8240.6045,300.59116,0,0,0,0,0,7.263441e-05,0,0,0.19620897,0,7199.1685,7199.1685
498600,0,20.460274,0.2734214,19.166998,0,108.12766,0.5770983,0.376,294.15,293.65,285.15,0.003333333,3700,606.89105,0.000346,4306.891,316.0543,309.25104,5827.974,0,2849.9485,0,5775.2534,0,319.92587,313.29294,294.12643,27.876228,0,306.1501,311.79764,3306.5752,4225.846,7834.014,300.75616,0,0,0,0,0,7.263441e-05,0,0,0.19620216,0,7156.8394,7156.8394
499500,0,20.467247,0.2734214,19.169233,0,109.14259,0.5770983,0.376,294.15,293.65,283.15,0,3700,591.6231,0.000346,4291.623,316.0156,309.61133,5650.223,0,2801.8298,0,5699.806,0,319.80685,313.3762,294.1719,0,0.02191932,297.16028,306.4667,2475.764,3350.6333,0,299.13586,0,0,0,0,0,7.263441e-05,0,0,0.19619535,0,7093.4526,7093.4526
500400,0,20.467247,0.2734214,19.171227,0,110.14871,0.5180884,0.376,294.15,293.65,286.15,0.01,986.6667,941.27155,0.000346,1927.9382,315.99664,310.0587,5422.647,0,2714.2915,0,5526.0684,0,319.8048,313.63315,294.0718,125.32274,0,296.0556,305.38882,1708.5314,2488.4436,0,297.49744,0,0,0,0,0,7.263441e-05,0,0,0.19618852,0,4642.23,4642.23
501300,0,20.498627,0.2734214,19.173128,0,110.74248,0.5180884,0.376,294.15,293.65,283.15,0,0,1630.5984,0.000346,1630.5984,315.88885,310.49347,5226.5967,0,2621.8418,0,5331.942,0,319.8672,313.9187,293.89835,0,0,295.2371,304.59232,1181.3175,1854.9846,0,296.2669,0,0,0,0,0,7.263441e-05,0,0,0.19618171,0,4252.4404,4252.4404
502200,0,20.498627,0.2734214,19.175047,0,111.29489,0.5180884,0.376,294.15,293.65,283.15,0,0,1694.019,0.000346,1694.019,315.87006,310.92337,5034.1235,0,2526.3562,0,5131.538,0,319.93604,314.20657,293.7007,0,0,294.62927,304.00754,818.5733,1387.1334,0,295.34198,0,0,0,0,0,7.263441e-05,0,0,0.1961749,0,4220.375,4220.375
503100,0,20.498627,0.2734214,19.17779,0,111.85287,0.5180884,0.376,294.15,293.65,283.15,0,0,1634.4225,0.000346,1634.4225,315.85123,310.59674,5150.6763,0,2482.543,0,5041.1753,0,319.9601,314.098,293.60236,0,0.047649693,303.74792,313.20444,1969.9662,2531.83,13117.679,297.55215,0,0,0,0,0,7.263441e-05,0,0,0.1961681,0,4116.966,4116.966
504000,0,20.498627,0.2734214,19.180084,0,112.402214,0.47727114,0.376,294.15,293.65,283.15,0,0,1629.1671,0.000346,1629.1671,315.8324,310.10355,5373.2246,0,2573.0461,0,5235.4243,0,319.84872,313.73334,293.74466,0,0,305.60602,313.17123,2930.2397,3612.4927,10494.129,299.61984,0,0,0,0,0,7.263441e-05,0,0,0.19616129,0,4202.2134,4202.2134
504900,0,20.498627,0.2734214,19.18205,0,112.90755,0.47727114,0.376,294.15,293.65,283.15,0,0,819.02893,0.000346,819.02893,315.8136,309.79282,5483.0884,0,2649.7388,0,5399.999,0,319.75714,313.5167,293.95496,0,0,306.27838,312.76038,3281.0488,4086.6655,8991.563,300.5335,0,0,0,0,0,7.263441e-05,0,0,0.19615448,0,3468.7678,3468.7678
505800,0,20.498627,0.2734214,19.18405,0,113.315765,0.47727114,0.376,294.15,293.65,328.15,0.017777778,0,605.2718,0.000346,605.2718,315.7948,309.5801,5548.323,0,2697.2527,0,5501.984,0,319.70264,313.38797,294.145,3234.4438,0,306.3819,312.196,3357.7346,4257.324,8065.063,300.8773,0,0,0,0,0,7.263441e-05,0,0,0.19614767,0,3302.5244,3302.5244
506700,0,21.337067,0.3109608,19.187065,0,113.69751,0.47727114,0.376,294.15,293.65,283.15,0,0,657.6336,0.000346,657.6336,313.5069,310.0817,5373.768,0,2677.5232,0,5459.9614,0,319.71518,313.59918,294.17365,0,0.023654765,296.75577,306.29337,2182.5234,3007.8843,0,298.54965,0,0,0,0,0,7.263441e-05,0,0,0.19614086,0,3335.1567,3335.1567
507600,0,21.337067,0.3109608,19.189299,0,114.08322,0.4396407,0.376,294.15,293.65,283.15,0,0,651.0347,0.000346,651.0347,313.4908,310.58594,5155.696,0,2584.7712,0,5262.733,0,319.80078,313.93298,294.02426,0,0,295.62146,305.187,1411.9174,2139.4395,0,296.8552,0,0,0,0,0,7.263441e-05,0,0,0.19613405,0,3235.8062,3235.8062
508500,0,21.337067,0.3109608,19.192669,0,114.44542,0.4396407,0.376,294.15,293.65,286.15,0.01,0,611.0323,0.000346,611.0323,313.4738,309.28284,5674.5024,0,2799.165,0,5723.0195,0,319.5992,313.14093,294.12848,125.27436,0,297.35117,306.35522,2637.3335,3476.879,0,299.41638,0,0,0,0,0,7.263441e-05,0,0,0.19612724,0,3410.1973,3410.1973
509400,0,21.368446,0.3109608,19.195576,0,114.81403,0.4396407,0.376,294.15,293.65,297.15,0.046666667,0,522.71173,0.000346,522.71173,313.3679,308.67783,5896.6924,0,2869.7544,0,5880.0903,0,319.53992,312.82874,294.08786,2732.754,0,305.6327,310.85474,3214.1729,4073.8213,7243.801,300.53232,0,0,0,0,0,7.263441e-05,0,0,0.19612043,0,3392.466,3392.466
510300,0,22.051834,0.3109608,19.195576,0,115.19626,0.4396407,0.376,294.15,293.65,283.15,0,0,377.5896,0.000346,377.5896,311.41483,307.98944,6222.745,0,3030.9585,0,6221.9404,0,319.48013,312.3979,294.10257,0,0,304.96756,309.95602,3007.1436,3851.289,6919.7944,300.13193,0,0,0,0,0,7.263441e-05,0,0,0.19611362,0,3408.548,3408.548
