Electricity.Timestep;Sum [kWh]
281490;0.069820067
281505;0.066183088
281520;0.061530011
281535;0.040420832
281550;0.01519669
281565;0.01543183
281580;0.30328856
281595;0.806371059
281610;0.799492921
281625;0.173994703
281640;0.075536032
281655;0.019954899
281670;0.015185394
281685;0.025372623
281700;0.051463076
281715;0.05493016
281730;0.072232281
281745;0.072593261
281760;0.056042694
281775;0.035759239
281790;0.031543695
281805;0.03219097
281820;0.031413507
281835;0.04987345
281850;0.053248307
281865;0.053561357
281880;0.052699471
281895;0.056345412
281910;0.067461963
281925;0.1761875
281940;0.343205009
281955;0.339776668
281970;0.338791355
281985;0.154458356
282000;0.068059289
282015;0.05872071
282030;0.050800071
282045;0.045984214
282060;0.04239107
282075;0.042946617
282090;0.056335707
282105;0.056336369
282120;0.056772866
282135;0.05611604
282150;0.056286982
282165;0.023515286
282180;0.015043041
282195;0.015293771
282210;0.015508558
282225;0.015161903
282240;0.016359977
282255;0.037954904
282270;0.037473275
282285;0.038343617
282300;0.029601073
282315;0.01523184
282330;0.032835396
282345;0.033287577
282360;0.033006899
282375;0.023403377
282390;0.015381361
282405;0.015212718
282420;0.015384592
282435;0.015414288
282450;0.01538016
282465;0.015654682
282480;0.016456116
282495;0.016511805
282510;0.015979812
282525;0.021772597
282540;0.038022164
282555;0.037725295
282570;0.037671556
282585;0.039935584
282600;0.033573227
282615;0.032290856
282630;0.032786926
282645;0.028157515
282660;0.203759182
282675;0.467339683
282690;0.194266192
282705;0.434155854
282720;0.440942662
282735;0.563799673
282750;0.335892889
282765;0.157334993
282780;0.072935908
282795;0.077976031
282810;0.074373908
282825;0.435705714
282840;0.774024976
282855;0.231884709
282870;0.096163423
282885;0.108570131
282900;0.043035685
282915;0.056290411
282930;0.464447744
282945;0.818383028
282960;0.655790951
282975;0.070456952
282990;0.046706042
283005;0.031270045
283020;0.028714443
283035;0.017164623
283050;0.017624378
283065;0.016050569
283080;0.015632029
283095;0.415306858
283110;0.517733908
283125;0.520089473
283140;0.510863356
283155;0.212943578
283170;0.077843904
283185;0.018836062
283200;0.059461669
283215;0.061044354
283230;0.060572367
283245;0.059840746
283260;0.058700522
283275;0.036305452
283290;0.035154426
283305;0.283080785
283320;0.26210858
283335;0.044659835
283350;0.228360501
283365;0.317120819
283380;0.337221888
283395;0.197389914
283410;0.078412914
283425;0.056228417
283440;0.045207416
283455;0.045027235
283470;0.054135035
283485;0.050287323
283500;0.049907649
283515;0.090466351
283530;0.142896027
283545;0.143393564
283560;0.148368233
283575;0.129503454
283590;0.062563456
283605;0.025981204
283620;0.015855912
283635;0.015073048
283650;0.015216394
283665;0.015130465
283680;0.015123949
283695;0.014958185
283710;0.015223231
283725;0.015240482
283740;0.015263091
283755;0.015283005
283770;0.015350778
283785;0.015145985
283800;0.015211851
283815;0.021253302
283830;0.037532268
283845;0.044206121
283860;0.055562714
283875;0.050636195
283890;0.033541159
283905;0.033469081
283920;0.019608302
283935;0.015910554
283950;0.015118768
283965;0.015535487
283980;0.015100891
283995;0.015125616
284010;0.014989415
284025;0.015136726
284040;0.015011149
284055;0.015262087
284070;0.256087439
284085;0.427861591
284100;0.228669642
284115;0.041774086
284130;0.058495895
284145;0.058243904
284160;0.05844533
284175;0.044033242
284190;0.042873449
284205;0.507272365
284220;0.46479326
284235;0.289912715
284250;0.069095008
284265;0.235965039
284280;0.386513967
284295;0.117094871
284310;0.05552431
284325;0.161115366
284340;0.512332869
284355;0.377486738
284370;0.143835746
284385;0.785763452
284400;0.761040884
284415;0.094266578
284430;0.064863536
284445;0.055518853
284460;0.034093551
284475;0.031225611
284490;0.031116993
284505;0.042901511
284520;0.054280325
284535;0.037623266
284550;0.047795386
284565;0.031894522
284580;0.13592726
284595;0.042598609
284610;0.031656202
284625;0.128548883
284640;0.189266164
284655;0.033537375
284670;0.029513152
284685;0.014994179
284700;0.015464994
284715;0.021011169
284730;0.037121528
284745;0.038409433
284760;0.036310874
284775;0.037015512
284790;0.059323614
284805;0.073230468
284820;0.073405957
284835;0.07170279
284850;0.04175598
284865;0.09211554
284880;0.292095835
284895;0.291720382
284910;0.26312765
284925;0.032026819
284940;0.030779233
284955;0.090789805
284970;0.140744543
284985;0.118261122
285000;0.10947135
285015;0.0932225
285030;0.102841464
285045;0.056816695
285060;0.032106286
285075;0.015482397
285090;0.015280967
285105;0.015298767
285120;0.015214612
285135;0.029288716
285150;0.033085267
285165;0.0332447
285180;0.028779032
285195;0.015415196
285210;0.015128342
285225;0.015290658
285240;0.015511272
285255;0.015312347
285270;0.016555311
285285;0.037638568
285300;0.037229084
285315;0.037801746
285330;0.025442161
285345;0.01633674
285360;0.016403463
285375;0.015886602
285390;0.015190845
285405;0.02955881
285420;0.033096603
285435;0.033745345
285450;0.032493446
285465;0.020712195
285480;0.014944813
285495;0.015206482
285510;0.015458708
285525;0.161356004
285540;0.553876906
285555;0.497697599
285570;0.111755051
285585;0.108990331
285600;0.034945079
285615;0.035737018
285630;0.405134843
285645;0.818849901
285660;0.889718674
285675;0.80282297
285690;0.353615777
285705;0.156561807
285720;0.746556493
285735;0.780248345
285750;0.232964963
285765;0.060691308
285780;0.046318543
285795;0.044429589
285810;0.025656904
285825;0.014998388
285840;0.015284367
285855;0.555720607
285870;0.840884072
285885;1.315337258
285900;0.979643729
285915;0.552129581
285930;0.499245849
285945;0.551326678
285960;0.278141005
285975;0.074600493
285990;0.077793025
286005;0.075934144
286020;0.070309109
286035;0.060132815
286050;0.07308991
286065;0.083470345
286080;0.068933651
286095;0.03905834
286110;0.030368631
286125;0.031024456
286140;0.030944811
286155;0.075717538
286170;0.079073895
286185;0.077944446
286200;0.068023024
286215;0.049990949
286230;0.036330914
286245;0.036981695
286260;0.03702517
286275;0.033193383
286290;0.044592727
286305;0.144026044
286320;0.334746018
286335;0.339180517
286350;0.343706377
286365;0.332121722
286380;0.197717717
286395;0.081143275
286410;0.08926993
286425;0.090221202
286440;0.08958624
286455;0.084001952
286470;0.03184604
286485;0.015254218
286500;0.015319311
286515;0.015647942
286530;0.01538399
286545;0.015265967
286560;0.015234596
286575;0.015283553
286590;0.015563766
286605;0.022780322
286620;0.052431967
286635;0.054712064
286650;0.055189875
286665;0.042617949
286680;0.01546991
286695;0.015184222
286710;0.01528135
286725;0.015013545
286740;0.015118464
286755;0.01519865
286770;0.015166909
286785;0.015986495
286800;0.016013734
286815;0.016054922
286830;0.016321878
286845;0.016040706
286860;0.015987115
286875;0.015481848
286890;0.030474421
286905;0.045652006
286920;0.055147488
286935;0.056113407
286950;0.055466202
286965;0.273391595
286980;0.424491261
286995;0.5934632
287010;0.442043905
287025;0.300819087
287040;0.035118413
287055;0.040681313
287070;0.431340602
287085;0.435562825
287100;0.106638613
287115;0.053869779
287130;0.05830151
287145;0.349049813
287160;0.040731604
287175;0.025265929
287190;0.015187354
287205;0.669879221
287220;0.700451642
287235;1.154826216
287250;1.226955622
287265;1.324960475
287280;1.155934929
287295;0.562952211
287310;0.483705185
287325;0.053493058
287340;0.031699596
287355;0.031391329
287370;0.057453443
287385;0.512187893
287400;0.515093486
287415;0.414912327
287430;0.030966884
287445;0.030462525
287460;0.037565291
287475;0.039464767
287490;0.039690078
287505;0.044733267
287520;0.054329428
287535;0.037513425
287550;0.055846988
287565;0.052974834
287580;0.039333393
287595;0.056360098
287610;0.062752312
287625;0.073678002
287640;0.041114563
287655;0.034176756
287670;0.046345312
287685;0.055963763
287700;0.05615815
287715;0.055630321
287730;0.051094586
287745;0.03913411
287760;0.072701218
287775;0.294630188
287790;0.291063017
287805;0.294934244
287820;0.305264705
287835;0.274781194
287850;0.101448161
287865;0.111977348
287880;0.103160327
287895;0.068111318
287910;0.060183868
287925;0.038446667
287940;0.015165808
287955;0.015173959
287970;0.015422935
287985;0.015248466
288000;0.015052768
288015;0.015174754
288030;0.015092901
288045;0.015133536
288060;0.015162262
288075;0.015245797
288090;0.015334712
288105;0.015193508
288120;0.03373241
288135;0.032222846
288150;0.032428963
288165;0.043392614
288180;0.037892038
288195;0.037328355
288210;0.033319697
288225;0.015348062
288240;0.015062835
288255;0.015427251
288270;0.015381506
288285;0.01468043
288300;0.015090046
288315;0.016080154
288330;0.01607662
288345;0.015988492
288360;0.016134312
288375;0.61165028
288390;0.440280129
288405;0.132896867
288420;0.054618147
288435;0.051099445
288450;0.377054366
288465;0.463716524
288480;0.478695719
288495;0.113420034
288510;0.261916716
288525;0.151890567
288540;0.154785087
288555;0.480721483
288570;0.091621092
288585;0.09191123
288600;0.090327926
288615;0.095745142
288630;0.325145965
288645;0.206131251
288660;0.038025335
288675;0.058507292
288690;0.717307844
288705;0.832863489
288720;0.243157848
288735;0.073854504
288750;0.01977956
288765;0.015694259
288780;0.027235584
288795;0.039024544
288810;0.047800566
288825;0.059693488
288840;0.055876997
288855;0.128560167
288870;0.054922833
288885;0.057928998
288900;0.054012184
288915;0.033151782
288930;0.030660277
288945;0.031346565
288960;0.023604119
288975;0.015698482
288990;0.03194635
289005;0.037558152
289020;0.037771016
289035;0.057678129
289050;0.059039024
289065;0.069147463
289080;0.067315516
289095;0.048486216
289110;0.049326448
289125;0.034860109
289140;0.033860859
289155;0.031746863
289170;0.030904161
289185;0.031061664
289200;0.031845211
289215;0.02989596
289230;0.129816801
289245;0.282104077
289260;0.295114879
289275;0.386769409
289290;0.15164098
289305;0.144383635
289320;0.146136543
289335;0.075695902
289350;0.041152428
289365;0.038085111
289380;0.038662496
289395;0.037415881
289410;0.024366838
289425;0.01505055
289440;0.014961667
289455;0.015490295
289470;0.015345407
289485;0.015300731
289500;0.015068516
289515;0.015346804
289530;0.015271217
289545;0.015205589
289560;0.015132769
289575;0.029992536
289590;0.033488917
289605;0.033700932
289620;0.032221352
289635;0.016587611
289650;0.016920234
289665;0.036747238
289680;0.03656623
289695;0.038199041
289710;0.022337997
289725;0.014879028
289740;0.015367798
289755;0.015241363
289770;0.015149306
289785;0.015295332
289800;0.01520535
289815;0.015829457
289830;0.015754725
289845;0.442745151
289860;0.44726182
289875;0.080053029
289890;0.053428896
289905;0.055924378
289920;0.081660674
289935;0.604375411
289950;0.448722915
289965;0.143107129
289980;0.550398533
289995;0.248947659
290010;0.054607936
290025;0.077174667
290040;0.021246172
290055;0.043652979
290070;0.043723033
290085;0.04286616
290100;0.041586986
290115;0.058217249
290130;0.680962156
290145;0.83593772
290160;0.620776039
290175;0.102577304
290190;0.071848541
290205;0.040040586
290220;0.034807677
290235;0.035929275
290250;0.035277476
290265;0.036418162
290280;0.036155426
290295;0.439999186
290310;0.465739677
290325;0.495432371
290340;0.108717298
290355;0.015562875
290370;0.016534416
290385;0.021831995
290400;0.034071154
290415;0.051703105
290430;0.074560412
290445;0.097427188
290460;0.09731508
290475;0.30028727
290490;0.15074348
290505;0.057688239
290520;0.056135708
290535;0.052350409
290550;0.201595672
290565;0.033167592
290580;0.036349309
290595;0.049676811
290610;0.049081126
290625;0.05089982
290640;0.052434162
290655;0.055307567
290670;0.164062253
290685;0.310588074
290700;0.296156611
290715;0.3922043
290730;0.307174117
290745;0.181011868
290760;0.18130285
290775;0.156259593
290790;0.118238847
290805;0.081045352
290820;0.022192772
290835;0.015304666
290850;0.015143702
290865;0.015198141
290880;0.01530035
290895;0.015033639
290910;0.01497874
290925;0.015429536
290940;0.015395095
290955;0.015129006
290970;0.015264274
290985;0.015552321
291000;0.015040403
291015;0.015514008
291030;0.021903141
291045;0.052583786
291060;0.055962887
291075;0.053219816
291090;0.05571455
291105;0.017712172
291120;0.015309016
291135;0.015008897
291150;0.015428992
291165;0.01544115
291180;0.01506922
291195;0.015254045
291210;0.015621598
291225;0.015118024
291240;0.015022958
291255;0.016401731
291270;0.015917309
291285;0.326386637
291300;0.437510026
291315;0.449742226
291330;0.057664993
291345;0.841272167
291360;0.618136085
291375;0.15872894
291390;0.571832301
291405;0.323466825
291420;0.212731082
291435;0.547535121
291450;0.259726037
291465;0.056032659
291480;0.074918087
291495;0.028949323
291510;0.018698322
291525;0.038308074
291540;0.037269612
291555;0.056207884
291570;0.71996488
291585;0.810808682
291600;0.365078274
291615;0.19396224
291630;0.035664937
291645;0.028533362
291660;0.037749764
291675;0.050719835
291690;0.370848562
291705;0.324495642
291720;0.096441588
291735;0.088740742
291750;0.092486993
291765;0.098315812
291780;0.428337026
291795;0.037405713
291810;0.036022149
291825;0.03129123
291840;0.030989855
291855;0.030578225
291870;0.048852957
291885;0.065980485
291900;0.06798754
291915;0.086678578
291930;0.066548313
291945;0.039717962
291960;0.040347672
291975;0.063061981
291990;0.07034947
292005;0.120579197
292020;0.331026869
292035;0.33054274
292050;0.293215177
292065;0.157154882
292080;0.060289396
292095;0.057710734
292110;0.05923478
292125;0.057631752
292140;0.056880603
292155;0.083297745
292170;0.083031462
292185;0.083607525
292200;0.038142783
292215;0.016041615
292230;0.0156939
292245;0.015281312
292260;0.015328713
292275;0.015439682
292290;0.015225831
292305;0.025850048
292320;0.037807511
292335;0.038417914
292350;0.053665432
292365;0.048876292
292380;0.032009974
292395;0.030368321
292410;0.015143798
292425;0.015366679
292440;0.015357275
292455;0.015084169
292470;0.015487633
292485;0.01512556
292500;0.01492933
292515;0.015420016
292530;0.015204895
292545;0.015171028
292560;0.015112622
292575;0.015194357
292590;0.015402423
292605;0.015834493
292620;0.02143847
292635;0.051201974
292650;0.057136486
292665;0.056268783
292680;0.04954883
292695;0.568521023
292710;0.409988846
292725;0.036060558
292740;0.035725453
292755;0.571096235
292770;0.426432058
292785;0.035568614
292800;0.035711578
292815;0.035132229
292830;0.541980998
292845;0.451240472
292860;0.044085126
292875;0.233344425
292890;0.154936658
292905;0.049917787
292920;0.055481205
292935;0.055387702
292950;0.061157348
292965;0.096112718
292980;0.095051549
292995;0.262395779
293010;0.784832697
293025;0.62239332
293040;0.074996141
293055;0.03829462
293070;0.017254213
293085;0.034470039
293100;0.041590084
293115;0.052149469
293130;0.05254222
293145;0.053136808
293160;0.051734641
293175;0.053587234
293190;0.063072743
293205;0.071237633
293220;0.069765062
293235;0.059339155
293250;0.023786892
293265;0.015634123
293280;0.020759628
293295;0.020832803
293310;0.020584487
293325;0.020629409
293340;0.018712061
293355;0.014979929
293370;0.029389637
293385;0.031586525
293400;0.031340937
293415;0.04353475
293430;0.230925123
293445;0.289226466
293460;0.287827415
293475;0.247298364
293490;0.106039476
293505;0.105815452
293520;0.118085131
293535;0.092398138
293550;0.049596853
293565;0.058194616
293580;0.062221282
293595;0.084327847
293610;0.085178644
293625;0.067159267
293640;0.040750254
293655;0.040766549
293670;0.040381535
293685;0.040449811
293700;0.040402435
293715;0.040227504
293730;0.040597447
293745;0.040254127
293760;0.035329318
293775;0.029928912
293790;0.050362328
293805;0.055804683
293820;0.055261416
293835;0.040152122
293850;0.017819385
293865;0.015457663
293880;0.015249426
293895;0.014917271
293910;0.015538053
293925;0.015348878
293940;0.015253185
293955;0.015121615
293970;0.015335604
293985;0.01492849
294000;0.015188506
294015;0.015196017
294030;0.01509465
294045;0.015185849
294060;0.016158844
294075;0.03645764
294090;0.055772225
294105;0.055483484
294120;0.049546698
294135;0.01893615
294150;0.015584731
294165;0.015749954
294180;0.015326929
294195;0.015194692
294210;0.100104925
294225;0.558492163
294240;0.443583599
294255;0.438562754
294270;0.454934339
294285;0.685094858
294300;0.441402482
294315;0.366257696
294330;0.045575456
294345;0.228357997
294360;0.608558081
294375;0.772243874
294390;0.479130071
294405;0.187238576
294420;0.064908392
294435;0.064558882
294450;0.065353645
294465;0.056692644
294480;0.015190464
294495;0.015440503
294510;0.035818796
294525;0.035505778
294540;0.035673863
294555;0.037005457
294570;0.036302966
294585;0.036981731
294600;0.036297231
294615;0.035831115
294630;0.041459428
294645;0.050582212
294660;0.07307194
294675;0.072021195
294690;0.32717056
294705;0.533097597
294720;0.552222753
294735;0.568593635
294750;0.380779926
294765;0.043404785
294780;0.050203144
294795;0.056340073
294810;0.058468791
294825;0.057707098
294840;0.056154667
294855;0.052698238
294870;0.048757423
294885;0.047041648
294900;0.04003442
294915;0.044048999
294930;0.066088172
294945;0.315413455
294960;0.328044958
294975;0.320920989
294990;0.249491247
295005;0.047901344
295020;0.050383351
295035;0.090694998
295050;0.088615997
295065;0.09655345
295080;0.080758282
295095;0.074008098
295110;0.056287077
295125;0.056820479
295140;0.052291832
295155;0.03043017
295170;0.03131428
295185;0.024961709
295200;0.01519606
295215;0.015059518
295230;0.025766158
295245;0.042751116
295260;0.05559623
295275;0.054967755
295290;0.03788913
295305;0.028434034
295320;0.014995774
295335;0.01531048
295350;0.015206705
295365;0.015093955
295380;0.015428038
295395;0.015167363
295410;0.015600556
295425;0.015795097
295440;0.015843522
295455;0.016099271
295470;0.01579565
295485;0.015780067
295500;0.015679004
295515;0.034581936
295530;0.037996225
295545;0.03885911
295560;0.055628659
295575;0.040601662
295590;0.225916283
295605;0.513571669
295620;0.414589021
295635;0.015221083
295650;0.037017623
295665;0.182670242
295680;0.56681124
295695;0.485257943
295710;0.55701187
295725;0.217029978
295740;0.614724162
295755;0.322993745
295770;0.186270244
295785;0.269451985
295800;0.264805763
295815;0.073946317
295830;0.100642994
295845;0.223870862
295860;0.59936386
295875;0.254684377
295890;0.213291761
295905;0.853871333
295920;0.83196937
295935;0.127389897
295950;0.054611106
295965;0.034754306
295980;0.034904889
295995;0.040582288
296010;0.05601988
296025;0.054115914
296040;0.052810504
296055;0.036258344
296070;0.045916033
296085;0.058439962
296100;0.058172761
296115;0.056987675
296130;0.038428812
296145;0.02086625
296160;0.018812826
296175;0.023628081
296190;0.050103724
296205;0.063284654
296220;0.068834263
296235;0.05431456
296250;0.03902822
296265;0.051557126
296280;0.052249249
296295;0.050492036
296310;0.052747713
296325;0.026745412
296340;0.03625375
296355;0.039053994
296370;0.038583045
296385;0.03875539
296400;0.058634278
296415;0.068335435
296430;0.054714729
296445;0.046961154
296460;0.1054099
296475;0.122268155
296490;0.121525868
296505;0.108422922
296520;0.084414692
296535;0.021528804
296550;0.01603752
296565;0.01596624
296580;0.016012474
296595;0.01547027
296610;0.015810182
296625;0.015460027
296640;0.03607709
296655;0.037129992
296670;0.038226223
296685;0.02419454
296700;0.015184239
296715;0.015350554
296730;0.016373477
296745;0.033705343
296760;0.032742726
296775;0.032752315
296790;0.032560258
296805;0.024834258
296820;0.015484545
296835;0.015588535
296850;0.015274859
296865;0.015299872
296880;0.021018129
296895;0.038692333
296910;0.035906346
296925;0.03716403
296940;0.034582519
296955;0.014936318
296970;0.015143683
296985;0.015723908
297000;0.015911466
297015;0.01597729
297030;0.350946666
297045;0.458577243
297060;0.393952366
297075;0.031767752
297090;0.038549602
297105;0.117261473
297120;0.048927576
297135;0.048745185
297150;0.365947827
297165;1.119555774
297180;1.055094042
297195;0.760750676
297210;0.578624715
297225;0.562542385
297240;0.545583588
297255;0.528723604
297270;0.541741179
297285;0.130656974
297300;0.030712426
297315;0.324149846
297330;0.787906887
297345;0.445016911
297360;0.101103985
297375;0.090147015
297390;0.033300304
297405;0.08653491
297420;0.614239238
297435;0.614151232
297450;0.530181445
297465;0.526865093
297480;0.593183626
297495;0.055347695
297510;0.036383545
297525;0.035954862
297540;0.036511115
297555;0.035187088
297570;0.03646681
297585;0.035701848
297600;0.031438797
297615;0.015516469
297630;0.015274927
297645;0.015322613
297660;0.031644248
297675;0.034973612
297690;0.054645564
297705;0.058042301
297720;0.070505367
297735;0.073365932
297750;0.069396157
297765;0.180615941
297780;0.314563792
297795;0.319218218
297810;0.314508626
297825;0.296128955
297840;0.132081761
297855;0.029915066
297870;0.025554185
297885;0.017463195
297900;0.056422789
297915;0.116506672
297930;0.13322343
297945;0.09403835
297960;0.056981927
297975;0.056771742
297990;0.0575178
298005;0.056134917
298020;0.064544365
298035;0.073335543
298050;0.068733629
298065;0.048998069
298080;0.044717519
298095;0.037090971
298110;0.037359609
298125;0.018026478
298140;0.015173055
298155;0.015371378
298170;0.015495613
298185;0.015435488
298200;0.014932671
298215;0.01542221
298230;0.015236395
298245;0.015214464
298260;0.015032886
298275;0.015296548
298290;0.015293172
298305;0.020389051
298320;0.033369836
298335;0.042999422
298350;0.055050445
298365;0.054751584
298380;0.041218612
298395;0.024422863
298410;0.015388904
298425;0.01564161
298440;0.015759812
298455;0.016120592
298470;0.016134065
298485;0.016152748
298500;0.016012915
298515;0.015673653
298530;0.015850525
298545;0.385249859
298560;0.434676956
298575;0.303898625
298590;0.05251127
298605;0.050824412
298620;0.443560597
298635;0.297500092
298650;0.505906879
298665;0.509857938
298680;0.196895709
298695;0.03929652
298710;0.016662384
298725;0.015517967
298740;0.015338462
298755;0.017986568
298770;0.33870686
298785;0.796663094
298800;0.497918582
298815;0.067728884
298830;0.0312222
298845;0.030886937
298860;0.030529973
298875;0.02103904
298890;0.017507637
298905;0.02829302
298920;0.047953836
298935;0.062482045
298950;0.079370287
298965;0.081711944
298980;0.080913898
298995;0.064217282
299010;0.048324069
299025;0.031393121
299040;0.032000772
299055;0.030831369
299070;0.030851546
299085;0.031418085
299100;0.030877977
299115;0.030534543
299130;0.028765982
299145;0.031850858
299160;0.019729583
299175;0.01527415
299190;0.015014887
299205;0.015329487
299220;0.026586557
299235;0.03421884
299250;0.055913096
299265;0.054575493
299280;0.042245828
299295;0.040796308
299310;0.174360849
299325;0.291456207
299340;0.330339083
299355;0.35640928
299370;0.152601205
299385;0.124347611
299400;0.094147536
299415;0.078956963
299430;0.055312801
299445;0.056241239
299460;0.055677618
299475;0.056551708
299490;0.046348026
299505;0.017338674
299520;0.038812955
299535;0.056541264
299550;0.055420077
299565;0.04385358
299580;0.01553599
299595;0.015319865
299610;0.015213096
299625;0.015060836
299640;0.015400015
299655;0.015123151
299670;0.014845902
299685;0.015113451
299700;0.015419377
299715;0.015454984
299730;0.015429727
299745;0.025439193
299760;0.037805371
299775;0.036970318
299790;0.03768864
299805;0.031441329
299820;0.031660992
299835;0.032898943
299850;0.033264281
299865;0.027026307
299880;0.033964993
299895;0.282548085
299910;0.089832888
299925;0.015577331
299940;0.326632171
299955;0.414512826
299970;0.232938754
299985;0.016177431
300000;0.015801613
300015;0.017465158
300030;0.770669688
300045;0.891954303
300060;0.383554539
300075;0.636438207
300090;0.315054041
300105;0.137909622
300120;0.341077005
300135;0.264227924
300150;0.04381359
300165;0.040426074
300180;0.028790148
300195;0.0153417
300210;0.015367399
300225;0.015082991
300240;0.015221384
300255;0.040291547
300270;0.767365259
300285;0.762474263
300300;0.186776629
300315;0.041783858
300330;0.034861042
300345;0.038275491
300360;0.037765772
300375;0.071333345
300390;0.488390946
300405;0.516621262
300420;0.540283125
300435;0.272689097
300450;0.048629477
300465;0.042108811
300480;0.053714108
300495;0.058212441
300510;0.058136517
300525;0.045387827
300540;0.032140748
300555;0.031253332
300570;0.044924454
300585;0.052933463
300600;0.052877912
300615;0.05141616
300630;0.187444609
300645;0.328032723
300660;0.313972475
300675;0.315678007
300690;0.170286652
300705;0.052782682
300720;0.049299047
300735;0.032595514
300750;0.030966494
300765;0.041113072
300780;0.070663013
300795;0.078680327
300810;0.082187011
300825;0.083112019
300840;0.092424855
300855;0.067660353
300870;0.016747373
300885;0.015037142
300900;0.015155094
300915;0.014953175
300930;0.020896691
300945;0.05270741
300960;0.055365257
300975;0.057096601
300990;0.029123838
301005;0.015297461
301020;0.015263825
301035;0.015244236
301050;0.015104918
301065;0.015105783
301080;0.015132751
301095;0.015195883
301110;0.015016668
301125;0.016406369
301140;0.015840853
301155;0.016129898
301170;0.016607398
301185;0.015628179
301200;0.036796757
301215;0.055086622
301230;0.055128339
301245;0.054830152
301260;0.037215373
301275;0.022695533
301290;0.014815756
301305;0.01532996
301320;0.015151091
301335;0.015301206
301350;0.015294591
301365;0.527234272
301380;0.430373492
301395;0.015408508
301410;0.377603473
301425;0.43443792
301440;0.190082523
301455;0.030397422
301470;0.031187617
301485;0.039699726
301500;0.048037435
301515;0.048791434
301530;0.047841928
301545;0.040628401
301560;0.058830706
301575;0.051266847
301590;0.044673674
301605;0.044325257
301620;0.022992638
301635;0.037217321
301650;0.042156945
301665;0.118817755
301680;0.815923703
301695;0.749037386
301710;0.082167298
301725;0.049146186
301740;0.042590663
301755;0.025262761
301770;0.015364055
301785;0.036538165
301800;0.052805735
301815;0.053181382
301830;0.052896662
301845;0.039622734
301860;0.035655277
301875;0.042402593
301890;0.05924704
301905;0.059685574
301920;0.042102627
301935;0.031575083
301950;0.021639504
301965;0.031428625
301980;0.034282053
301995;0.052331332
302010;0.051851039
302025;0.051578918
302040;0.053049875
302055;0.051134666
302070;0.05147436
302085;0.26682282
302100;0.30856715
302115;0.294715547
302130;0.293700021
302145;0.129479613
302160;0.037346848
302175;0.033306755
302190;0.053225433
302205;0.053893829
302220;0.102176451
302235;0.10261841
302250;0.088035112
302265;0.098772608
302280;0.049053841
302295;0.039320274
302310;0.038984001
302325;0.019658613
302340;0.015485528
302355;0.015241307
302370;0.014962329
302385;0.015183416
302400;0.015620226
302415;0.015120257
302430;0.015305344
302445;0.026977381
302460;0.033404466
302475;0.032858995
302490;0.032487314
302505;0.047501261
302520;0.037717579
302535;0.038064722
302550;0.026749177
302565;0.015151993
302580;0.015119393
302595;0.015129249
302610;0.015333932
302625;0.015342064
302640;0.015165226
302655;0.015092108
302670;0.014721621
302685;0.015336776
302700;0.015941325
302715;0.015962173
302730;0.016432047
302745;0.016296233
302760;0.030601807
302775;0.478916225
302790;0.505991258
302805;0.138422335
302820;0.322112382
302835;0.501207154
302850;0.459967927
302865;0.015465933
302880;0.088278224
302895;0.015279956
302910;0.015315242
302925;0.015204739
302940;0.015356319
302955;0.015127914
302970;0.01558031
302985;0.016515957
303000;0.040638419
303015;0.042176369
303030;0.041705276
303045;0.042463334
303060;0.044223687
303075;0.055704335
303090;0.076231519
303105;0.738324682
303120;0.833987386
303135;0.1730574
303150;0.045528757
303165;0.030953347
303180;0.031192237
303195;0.03038187
303210;0.324028623
303225;0.337763356
303240;0.10362178
303255;0.105417408
303270;0.101868234
303285;0.103551423
303300;0.40782612
303315;0.107789115
303330;0.094240112
303345;0.067793666
303360;0.03108688
303375;0.10864846
303390;0.21790313
303405;0.05450094
303420;0.071821565
303435;0.085305746
303450;0.093502605
303465;0.059913155
303480;0.042286086
303495;0.042240876
303510;0.040811365
303525;0.057232853
303540;0.259521838
303555;0.296855545
303570;0.269102749
303585;0.264038829
303600;0.083042092
303615;0.015227904
303630;0.015274407
303645;0.015284114
303660;0.035270025
303675;0.050870401
303690;0.061132791
303705;0.063380055
303720;0.070734991
303735;0.079746019
303750;0.080254192
303765;0.062171864
303780;0.04138135
303795;0.04067765
303810;0.025993916
303825;0.015557763
303840;0.01524213
303855;0.015249644
303870;0.015422357
303885;0.015224349
303900;0.015002227
303915;0.014990814
303930;0.01513633
303945;0.014931095
303960;0.014760259
303975;0.023014866
303990;0.033027317
304005;0.032838645
304020;0.047252957
304035;0.043249731
304050;0.037674144
304065;0.038068403
304080;0.024347111
304095;0.015338554
304110;0.015519862
304125;0.01495852
304140;0.015289825
304155;0.016032721
304170;0.01600442
304185;0.016155757
304200;0.015972953
304215;0.016228219
304230;0.583378973
304245;0.432248648
304260;0.127918152
304275;0.054172536
304290;0.052079239
304305;0.069226473
304320;0.634781126
304335;0.486063366
304350;0.187984819
304365;0.492340829
304380;0.713405588
304395;0.295086943
304410;0.075357818
304425;0.017078012
304440;0.020068807
304455;0.031464538
304470;0.029878288
304485;0.030857123
304500;0.031242875
304515;0.030492197
304530;0.115895628
304545;0.795493091
304560;0.821769199
304575;0.183006157
304590;0.072278632
304605;0.039023925
304620;0.039296202
304635;0.04156528
304650;0.061202347
304665;0.044417744
304680;0.041348183
304695;0.038982072
304710;0.021865449
304725;0.021392284
304740;0.020363113
304755;0.015367501
304770;0.015268947
