Time,QHeatTotal
6404400,1005.7028
6408000,1182.8685
6411600,1341.5105
6415200,1492.5508
6418800,1021.3003
6422400,5221.582
6426000,6129.9434
6429600,5740.5146
6433200,5230.862
6436800,4814.2676
6440400,4637.398
6444000,4622.7603
6447600,4347.4053
6451200,4286.4414
6454800,4251.9854
6458400,4417.844
6462000,4912.4385
6465600,5118.0796
6469200,5265.5576
6472800,857.7589
6476400
6480000,216.47794
6483600,485.582
6487200,711.6624
6490800,911.8516
6494400,1111.9276
6498000,1313.459
6501600,1467.9973
6505200,1617.9186
6508800,5829.4375
6512400,6270.79
6516000,5674.2656
6519600,5201.3394
6523200,4921.999
6526800,4878.5
6530400,4558.3545
6534000,4359.496
6537600,4337.5327
6541200,4383.016
6544800,4625.518
6548400,4682.685
6552000,4682.7153
6555600,5194.4033
6559200,819.01404
6562800
6566400,268.41046
6570000,572.6597
6573600,770.89264
6577200,961.64124
6580800,1137.822
6584400,1319.9999
6588000,1537.6068
6591600,1683.4622
6595200,5906.934
6598800,6408.539
6602400,5921.421
6606000,5680.242
6609600,5542.739
6613200,5523.99
6616800,5403.9956
6620400,5161.4453
6624000,5043.5435
6627600,5017.5303
6631200,5134.203
6634800,5144.848
6638400,5094.27
6642000,5577.68
6645600,1182.973
6649200,179.79172
6652800,573.05457
6656400,854.09106
6660000,1056.0792
6663600,1237.071
6667200,1417.475
6670800,1560.315
6674400,1685.5997
6678000,1235.2001
6681600,5450.561
6685200,6315.243
6688800,6081.899
6692400,5866.798
6696000,5592.8354
6699600,5309.7637
6703200,4885.4023
6706800,4754.695
6710400,4715.219
6714000,4656.849
6717600,4739.659
6721200,5178.5264
6724800,5313.2744
6728400,5370.5596
6732000,917.6738
6735600
6739200,222.96321
6742800,452.34592
6746400,642.2134
6750000,824.73486
6753600,1006.7848
6757200,1171.5253
6760800,1323.0651
6764400,869.36835
6768000,5082.596
6771600,5975.049
6775200,5729.0396
6778800,5531.0063
6782400,5365.0103
6786000,5325.0713
6789600,5200.943
6793200,4911.6016
6796800,4765.797
6800400,4675.2407
6804000,4796.1094
6807600,5333.7944
6811200,5484.974
6814800,5553.3794
6818400,1143.8776
6822000,209.75703
6825600,612.7018
6829200,1022.1959
6832800,1285.9666
6836400,1512.6793
6840000,1788.7075
6843600,2005.222
6847200,2176.33
6850800,1526.729
6854400,5058.499
6858000,5476.2466
6861600,5052.207
6865200,4596.5063
6868800,4226.6626
6872400,3966.2297
6876000,3556.0313
6879600,3183.3154
6883200,3111.4568
6886800,3328.3157
6890400,3793.6414
6894000,4460.41
6897600,4786.8354
6901200,5029.3057
6904800,703.6697
6908400
6912000,169.62613
6915600,459.3897
6919200,636.259
6922800,853.7122
6926400,1091.9521
6930000,1331.6783
6933600,1540.3846
6937200,972.33624
6940800,4567.6265
6944400,4789.024
6948000,4124.535
6951600,3898.4275
6955200,3812.6445
6958800,3598.7214
6962400,3097.622
6966000,2853.2827
6969600,2855.8235
6973200,2867.297
6976800,3179.1414
6980400,4013.1775
6984000,4416.3433
6987600,4617.484
6991200,372.18964
6994800
6998400
7002000,184.26596
7005600,426.9987
7009200,666.071
7012800,868.1367
7016400,1088.1248
7020000,1267.7484
7023600,693.08936
7027200,4222.833
7030800,4566.3564
7034400,4097.059
7038000,3699.5078
7041600,3348.6125
7045200,3129.478
7048800,2640.478
7052400,2189.4065
7056000,2041.9617
7059600,2150.1682
7063200,2602.4688
7066800,3488.486
7070400,3963.9114
7074000,4245.1577
7077600
7081200
7084800
7088400
7092000,1.698235
7095600,195.63078
7099200,438.78632
7102800,664.7579
7106400,864.8665
7110000,891.34155
7113600,4658.0786
7117200,4721.401
7120800,3895.4153
7124400,3396.7073
7128000,3014.152
7131600,2695.9883
7135200,2475.288
7138800,2279.687
7142400,2059.4133
7146000,2189.4622
7149600,2675.8884
7153200,3023.8467
7156800,3160.876
7160400,3773.148
7164000
7167600
7171200
7174800
7178400
7182000,0.46472448
7185600,272.31195
7189200,486.82043
7192800,669.35974
7196400,805.7113
7200000,5095.7397
7203600,5642.7124
7207200,5149.9277
7210800,4948.3486
7214400,487
7218000,4908.5547
7221600,4747.0317
7225200,4497.81
7228800,4371.208
7232400,4409.5615
7236000,4589.598
7239600,4646.213
7243200,4607.4224
7246800,5082.9824
7250400,670.8639
7254000
7257600,73.687645
7261200,354.87592
7264800,572.38214
7268400,786.2916
7272000,984.1223
7275600,1180.3712
7279200,1323.6318
7282800,790.9175
7286400,4920.966
7290000,5730.7837
7293600,5420.451
7297200,5150.912
7300800,4926.496
7304400,4623.2754
7308000
7311600
7315200
7318800
7322400
7326000
7329600
7333200
7336800,1020.549
7340400,96.31208
7344000,473.47052
7347600,710.5497
7351200,915.5056
7354800,1060.5986
7358400,1050.8973
7362000,1094.2178
7365600,1174.6451
7369200,507.06015
7372800,4523.24
7376400,5287.872
7380000,4918.5405
7383600
7387200
7390800
7394400
7398000
7401600
7405200
7408800
7412400
7416000
7419600
7423200
7426800
7430400
7434000
7437600,846.3087
7441200,858.5656
7444800,1221.3031
7448400,1542.2296
7452000,1878.2922
7455600,1229.0558
7459200,4845.701
7462800
7466400
7470000
7473600
7477200
7480800
7484400
7488000
7491600
7495200
7498800
7502400,6296.1963
7506000,6699.8594
7509600,2388.8718
7513200,1438.8435
7516800,1796.8414
7520400,2136.4763
7524000,2268.1997
7527600,2047.977
7531200,2128.4182
7534800,2146.475
7538400,2113.295
7542000,1299.6666
7545600,5206.1855
7549200,5245.199
7552800,4523.43
7556400,4036.829
7560000
7563600
7567200
7570800
7574400,4361.094
7578000,4710.7495
7581600,5142.5786
7585200,5785.9346
7588800,5891.989
7592400,5853.5527
7596000,1343.7195
7599600,161.5342
7603200,580.80145
7606800,1119.3676
7610400,1593.5491
7614000,1907.3619
7617600,2156.3306
7621200,2348.6865
7624800,2326.8848
7628400,1157.4309
7632000,4646.4604
7635600,4984.5903
7639200,4396.8013
7642800,4052.4014
7646400
7650000,4669.877
7653600,4560.9277
7657200,4160.3926
7660800,3818.1687
7664400,3578.3699
7668000
7671600
7675200
7678800
7682400,956.1428
7686000
7689600
7693200
7696800,67.06001
7700400,242.19508
7704000,370.30533
7707600,542.0049
7711200,675.748
7714800,620.34644
7718400,4660.273
7722000
7725600
7729200
7732800
7736400
7740000
7743600
7747200
7750800
7754400
7758000
7761600
7765200
7768800,1602.0729
7772400,280.75308
7776000,814.5907
7779600,1255.9801
7783200,1522.7086
7786800,1705.5159
7790400,1741.4063
7794000,1691.7487
7797600,1748.0052
7801200,1612.6539
7804800,5274.6953
7808400
7812000
7815600
7819200
7822800
7826400
7830000
7833600
7837200
7840800
7844400
7848000
7851600
7855200,1993.6973
7858800,655.70764
7862400,1002.7358
7866000,1357.2815
7869600,1674.959
7873200,1963.1606
7876800,2264.9507
7880400,2605.3152
7884000,2828.2056
7887600,1699.7467
7891200,4983.465
7894800,5088.3384
7898400
7902000
7905600
7909200
7912800
7916400
7920000
7923600
7927200
7930800
7934400,5643.079
7938000,5655.302
7941600,1193.3201
7945200,204.55241
7948800,680.19147
7952400,1051.6019
7956000,1382.4487
7959600,1575.1423
7963200,1746.4589
7966800,1863.4974
7970400,1934.301
7974000,966.7091
7977600,4599.2417
7981200,5029.0044
7984800,4339.3784
7988400
7992000
7995600,4710.318
7999200,4671.559
8002800,4303.7363
8006400,4149.883
8010000,4290.735
8013600,4693.6436
8017200,5336.986
8020800,5549.881
8024400,5631.932
8028000,1248.2726
8031600,185.28384
8035200,579.54175
8038800,1034.6824
8042400,1410.149
8046000,1698.7638
8049600,1974.3678
8053200,2017.3787
8056800,2009.8455
8060400,1137.7047
8064000,4951.101
8067600,5600.285
8071200,5409.888
8074800,5022.225
8078400,4623.405
8082000,4741.6567
8085600,4423.033
8089200,3492.9272
8092800,3568.569
8096400,3832.0542
8100000,3845.1438
8103600,5003.772
8107200,5315.5576
8110800,5468.26
8114400,1212.903
8118000,292.31253
8121600,596.54785
8125200,745.48425
8128800,912.3826
8132400,1159.5502
8136000,1370.2266
8139600,1628.6582
8143200,1737.3257
8146800,669.1624
8150400,4208.2974
8154000,4584.576
8157600,4181.1357
8161200,3934.5505
8164800,3712.6812
8168400,3537.7915
8172000,3248.8604
8175600,2811.4172
8179200,2415.2727
8182800,2639.9578
8186400,3093.1475
8190000,3800.346
8193600,4169.307
8197200,4379.717
8200800,114.29193
8204400
8208000
8211600
8215200,15.840523
8218800,216.09691
8222400,481.19516
8226000,806.20966
8229600,977.037
8233200
8236800,3759.0278
8240400,4614.8276
8244000,4221.5874
8247600,3996.4463
8251200,3532.5022
8254800,3235.7095
8258400,2871.37
8262000,2406.6084
8265600,2596.8123
8269200,2688.525
8272800,2847.6394
8276400,3531.732
8280000,3814.8323
8283600,4000.146
8287200
8290800
8294400
8298000
8301600
8305200
8308800,131.8179
8312400,415.86157
8316000,536.80365
8319600,523.5617
8323200,4490.43
8326800,4362.4707
8330400,3608.1184
8334000,3355.7476
8337600,3156.8657
8341200,2984.7468
8344800,2909.1821
8348400
8352000,2838.065
8355600,2548.3193
8359200,2720.9539
8362800,3181.5571
8366400,3321.1448
8370000,4005.1113
8373600
8377200
8380800
8384400
8388000,5.7866616
8391600,218.86743
8395200,370.44073
8398800,591.9701
8402400,715.17175
8406000,514.15314
8409600,4263.755
8413200,4326.7183
8416800,3208.154
8420400
8424000
8427600
8431200
8434800
8438400
8442000
8445600
8449200
8452800
8456400,3869.6907
8460000
8463600
8467200
8470800,199.05357
8474400,499.924
8478000,665.4897
8481600,776.5173
8485200,903.2419
8488800,1004.0262
8492400,221.65886
8496000,3621.5059
8499600,3772.7417
8503200,3397.3518
8506800,3243.7646
8510400,3069.995
8514000,3158.3071
8517600,2638.4812
8521200
8524800
8528400,2088.6733
8532000,2266.8955
8535600,3218.37
8539200,3683.1802
8542800,4012.8486
8546400
8550000
8553600
8557200
8560800,5.632269
8564400,278.46298
8568000,714.8466
8571600,1042.8765
8575200,1268.9248
8578800,361.32745
8582400,4200.073
8586000,4651.9336
8589600,4159.4087
8593200,3813.7056
8596800,3688.8818
8600400,3737.3677
8604000,3472.934
8607600,2988.1316
8611200,2796.6687
8614800,2966.8389
8618400,3290.1362
8622000,3999.5203
8625600,4339.346
8629200,4606.9224
8632800,444.26315
8636400
8640000,222.91928
8643600,449.81683
8647200,706.89526
8650800,932.4371
8654400,1158.3235
8658000,1302.9327
8661600,1309.4078
8665200,493.03665
8668800,4193.926
8672400,4508.459
8676000,4233.998
8679600,4293.23
8683200,4209.222
8686800,4183.5454
8690400,3775.5752
8694000,3301.9712
8697600,2985.741
8701200,3016.31
8704800,3380.5408
8708400,4113.366
8712000,4439.5713
8715600,4732.126
8719200,338.6823
8722800
8726400
8730000
8733600,70.223045
8737200,329.5209
8740800,525.7423
8744400,748.11646
8748000,939.1798
8751600,356.9094
8755200,4386.516
8758800,5041.794
8762400,4750.207
8766000,4598.052
8769600,4498.1147
8773200,4551.1807
8776800,4321.3145
8780400,3895.178
8784000,3693.13
8787600,3806.1528
8791200,4054.5237
8794800,4574.2666
8798400,4722.796
8802000,4794.112
8805600,358.9173
8809200
8812800
8816400
8820000,235.00859
8823600,463.52576
8827200,696.3001
8830800,843.982
8834400,983.39325
8838000,265.6955
8841600,3970.545
8845200,4324.4663
8848800,3844.9507
8852400,3598.2498
8856000,3507.829
8859600,3599.2847
8863200,3696.2336
8866800,3563.7202
8870400,3358.1653
8874000,3326.438
8877600,3554.827
8881200,4157.3506
8884800,4363.1113
8888400,4481.344
8892000
8895600
8899200
8902800
8906400
8910000,117.63019
8913600,430.6025
8917200,630.1368
8920800,758.5191
8924400,704.2373
8928000,4814.2793
8931600,5114.4644
8935200,4281.2524
8938800,3912.7063
8942400,3860.3196
8946000,3666.6628
8949600,3473.4277
8953200,2745.8755
8956800,2596.255
8960400,2880.3188
8964000,3356.5127
8967600,3512.9033
8971200,3810.3232
8974800,4511.523
8978400,91.63721
8982000
8985600
8989200,22.320059
8992800,249.31992
8996400,510.19165
9000000,684.1396
9003600,882.94714
9007200,950.3467
9010800,557.41907
9014400,4228.0674
9018000,4247.7124
9021600,3231.6614
9025200,2740.5828
9028800
9032400
9036000
9039600
9043200
9046800
9050400
9054000
9057600,3141.9302
9061200,3604.355
9064800
9068400
9072000
9075600
9079200
9082800
9086400
9090000
9093600,20.531023
9097200
9100800,3482.546
9104400,4124.395
9108000
9111600
9115200
9118800
9122400
9126000
9129600
9133200
9136800
9140400
9144000
9147600,5351.203
9151200,1018.8732
9154800
9158400,117.42657
9162000,401.09476
9165600,709.7073
9169200,985.0838
9172800,1134.5437
9176400,1268.5022
9180000,1353.9015
9183600,608.50226
9187200,4197.6504
9190800,4305.458
9194400
9198000
9201600
9205200
9208800
9212400
9216000
9219600,4680.9346
9223200
9226800,5294.18
9230400,5669.1963
9234000,5721.985
9237600,1281.2074
9241200,337.61206
9244800,759.8404
9248400,924.35864
9252000,1145.7681
9255600,1380.0366
9259200,1516.2002
9262800,1705.5627
9266400,1787.8844
9270000,482.07108
9273600,3825.4546
9277200,4301.713
9280800
9284400
9288000
9291600
9295200
9298800
9302400
9306000
9309600
9313200,5100.839
9316800,5218.2944
9320400,5243.3955
9324000,864.29614
9327600
9331200,43.232914
9334800,215.9484
9338400,501.11212
9342000,782.68146
9345600,1018.9047
9349200,1391.2686
9352800,1545.5994
9356400,117.15036
9360000,3385.865
9363600,3659.1563
9367200
9370800
9374400
9378000
9381600
9385200
9388800
9392400
9396000
9399600
9403200,4549.086
9406800,5214.2876
9410400,961.0361
9414000
9417600,90.13009
9421200,262.92255
9424800,609.9623
9428400,943.1931
9432000,1168.7767
9435600,1402.0433
9439200,1508.259
9442800,153.6582
9446400
9450000
9453600
9457200
9460800
9464400
9468000
9471600
9475200
9478800
9482400
9486000
9489600
9493200
9496800
9500400
9504000
9507600
9511200,124.53197
9514800,587.56366
9518400,798.58496
9522000,950.02014
9525600,962.8235
9529200,750.32965
9532800
9536400
9540000
9543600
9547200
9550800
9554400
9558000
9561600
9565200
9568800
9572400
9576000
9579600
9583200
9586800
9590400
9594000
9597600,323.27106
9601200,607.0367
9604800,597.48035
9608400,686.6904
9612000,830.50476
9615600,852.879
9619200
9622800
9626400
9630000
9633600
9637200
9640800
9644400
9648000
9651600
9655200
9658800
9662400
9666000
9669600
9673200,1350.7123
9676800,799.555
9680400,1184.7523
9684000,1463.3977
9687600,1506.1154
9691200,1581.6553
9694800,1712.0681
9698400,1766.132
9702000,903.11865
9705600,4990.8384
9709200,5738.291
9712800
9716400
9720000
9723600
9727200
9730800
9734400
9738000
9741600
9745200
9748800
9752400,6336.451
9756000,1811.1664
9759600,609.47394
9763200,874.6352
9766800,1156.242
9770400,1308.6523
9774000,1454.5276
9777600,1566.6597
9781200,1634.8713
9784800,1660.4502
9788400,833.88025
9792000,4856.385
9795600,5564.4585
9799200,5030.9766
9802800
9806400
9810000
9813600
9817200
9820800
9824400
9828000
9831600
9835200,5834.359
9838800,6249.267
9842400,1923.1563
9846000,774.2647
9849600,1018.4575
9853200,1327.0818
9856800,1548.2764
9860400,1747.875
9864000,1957.9833
9867600,2118.7815
9871200,1804.5767
9874800,367.10388
9878400
9882000
9885600
9889200
9892800
9896400
9900000
9903600
9907200
9910800
9914400
9918000
9921600
9925200
9928800
9932400
9936000
9939600
9943200
9946800
9950400
9954000
9957600
9961200
9964800
9968400
9972000
9975600
9979200
9982800
9986400
9990000
9993600
9997200
1.00008e+07,0
1.00044e+07,0
1.0008e+07,0
1.00116e+07,0
1.00152e+07,0
1.00188e+07,0
1.00224e+07,0
1.0026e+07,0
1.00296e+07,0
1.00332e+07,0
1.00368e+07,0
1.00404e+07,0
1.0044e+07,0
1.00476e+07,0
1.00512e+07,0
1.00548e+07,0
1.00584e+07,0
1.0062e+07,0
1.00656e+07,0
1.00692e+07,0
1.00728e+07,0
1.00764e+07,0
1.008e+07,0
1.00836e+07,0
1.00872e+07,0
1.00908e+07,0
1.00944e+07,0
1.0098e+07,0
1.01016e+07,0
1.01052e+07,22.36267
1.01088e+07,427.70837
1.01124e+07,770.581
1.0116e+07,1058.574
1.01196e+07,1280.2184
1.01232e+07,1678.9181
1.01268e+07,2061.6138
1.01304e+07,1942.2268
1.0134e+07,1571.1366
1.01376e+07,5477.389
1.01412e+07,5241.5107
1.01448e+07,0
1.01484e+07,0
1.0152e+07,0
1.01556e+07,0
1.01592e+07,0
1.01628e+07,0
1.01664e+07,0
1.017e+07,0
1.01736e+07,0
1.01772e+07,0
1.01808e+07,4761.9995
1.01844e+07,5330.5127
1.0188e+07,906.973
1.01916e+07,0
1.01952e+07,62.317802
1.01988e+07,327.20532
1.02024e+07,496.90308
1.0206e+07,702.6303
1.02096e+07,879.2646
1.02132e+07,1199.9404
1.02168e+07,1408.0577
1.02204e+07,1414.7776
1.0224e+07,5438.9897
1.02276e+07,5699.349
1.02312e+07,4864.862
1.02348e+07,4480.033
1.02384e+07,4629.9214
1.0242e+07,4914.9785
1.02456e+07,4738.3916
1.02492e+07,4206.9634
1.02528e+07,3939.4858
1.02564e+07,4103.7847
1.026e+07,4471.9985
1.02636e+07,4609.5635
1.02672e+07,4613.486
1.02708e+07,5085.505
1.02744e+07,566.9536
1.0278e+07,0
1.02816e+07,207.84306
1.02852e+07,586.88837
1.02888e+07,848.6227
1.02924e+07,1063.5537
1.0296e+07,1257.4662
1.02996e+07,1425.504
1.03032e+07,1500.9592
1.03068e+07,667.0444
1.03104e+07,4476.497
1.0314e+07,5038.74
1.03176e+07,4657.412
1.03212e+07,4219.557
1.03248e+07,3971.4653
1.03284e+07,3714.4504
1.0332e+07,0
1.03356e+07,0
1.03392e+07,0
1.03428e+07,0
1.03464e+07,0
1.035e+07,3704.3037
1.03536e+07,3998.7068
1.03572e+07,4118.3228
1.03608e+07,0
1.03644e+07,0
1.0368e+07,0
1.03716e+07,0
1.03752e+07,0
1.03788e+07,145.8874
1.03824e+07,408.2226
1.0386e+07,598.98773
1.03896e+07,519.19714
1.03932e+07,0
1.03968e+07,2934.9102
1.04004e+07,3186.4534
1.0404e+07,0
1.04076e+07,0
1.04112e+07,0
1.04148e+07,0
1.04184e+07,0
1.0422e+07,0
1.04256e+07,0
1.04292e+07,0
1.04328e+07,0
1.04364e+07,0
1.044e+07,0
1.04436e+07,3771.7266
1.04472e+07,0
1.04508e+07,0
1.04544e+07,0
1.0458e+07,0
1.04616e+07,0
1.04652e+07,0
1.04688e+07,0
1.04724e+07,0
1.0476e+07,0
1.04796e+07,0
1.04832e+07,0
1.04868e+07,0
1.04904e+07,0
1.0494e+07,0
1.04976e+07,0
1.05012e+07,0
1.05048e+07,0
1.05084e+07,0
1.0512e+07,0
1.05156e+07,0
1.05192e+07,0
1.05228e+07,0
1.05264e+07,0
1.053e+07,2309.5754
1.05336e+07,0
1.05372e+07,0
1.05408e+07,0
1.05444e+07,0
1.0548e+07,19.82744
1.05516e+07,224.02034
1.05552e+07,458.2554
1.05588e+07,598.4556
1.05624e+07,226.769
1.0566e+07,0
1.05696e+07,0
1.05732e+07,0
1.05768e+07,0
1.05804e+07,0
1.0584e+07,0
1.05876e+07,0
1.05912e+07,0
1.05948e+07,0
1.05984e+07,0
1.0602e+07,0
1.06056e+07,0
1.06092e+07,0
1.06128e+07,0
1.06164e+07,0
1.062e+07,0
1.06236e+07,0
1.06272e+07,0
1.06308e+07,0
1.06344e+07,0
1.0638e+07,0
1.06416e+07,0
1.06452e+07,0
1.06488e+07,0
1.06524e+07,0
1.0656e+07,0
1.06596e+07,0
1.06632e+07,0
1.06668e+07,0
1.06704e+07,0
1.0674e+07,0
1.06776e+07,0
1.06812e+07,0
1.06848e+07,0
1.06884e+07,0
1.0692e+07,0
1.06956e+07,0
1.06992e+07,0
1.07028e+07,0
1.07064e+07,0
1.071e+07,0
1.07136e+07,0
1.07172e+07,0
1.07208e+07,0
1.07244e+07,0
1.0728e+07,0
1.07316e+07,0
1.07352e+07,0
1.07388e+07,0
1.07424e+07,0
1.0746e+07,0
1.07496e+07,0
1.07532e+07,0
1.07568e+07,0
1.07604e+07,0
1.0764e+07,0
1.07676e+07,0
1.07712e+07,0
1.07748e+07,0
1.07784e+07,0
1.0782e+07,0
1.07856e+07,0
1.07892e+07,0
1.07928e+07,0
1.07964e+07,0
1.08e+07,0
1.08036e+07,0
1.08072e+07,0
1.08108e+07,0
1.08144e+07,0
1.0818e+07,0
1.08216e+07,0
1.08252e+07,0
1.08288e+07,0
1.08324e+07,0
1.0836e+07,0
1.08396e+07,0
1.08432e+07,0
1.08468e+07,0
1.08504e+07,0
1.0854e+07,0
1.08576e+07,0
1.08612e+07,0
1.08648e+07,0
1.08684e+07,0
1.0872e+07,0
1.08756e+07,0
1.08792e+07,0
1.08828e+07,0
1.08864e+07,0
1.089e+07,0
1.08936e+07,0
1.08972e+07,0
1.09008e+07,0
1.09044e+07,0
1.0908e+07,0
1.09116e+07,0
1.09152e+07,0
1.09188e+07,0
1.09224e+07,0
1.0926e+07,0
1.09296e+07,0
1.09332e+07,0
1.09368e+07,0
1.09404e+07,0
1.0944e+07,0
1.09476e+07,0
1.09512e+07,0
1.09548e+07,0
1.09584e+07,0
1.0962e+07,0
1.09656e+07,0
1.09692e+07,0
1.09728e+07,0
1.09764e+07,0
1.098e+07,0
1.09836e+07,0
1.09872e+07,0
1.09908e+07,0
1.09944e+07,0
1.0998e+07,0
1.10016e+07,0
1.10052e+07,0
1.10088e+07,0
1.10124e+07,0
1.1016e+07,0
1.10196e+07,0
1.10232e+07,0
1.10268e+07,0
1.10304e+07,0
1.1034e+07,0
1.10376e+07,0
1.10412e+07,0
1.10448e+07,0
1.10484e+07,0
1.1052e+07,0
1.10556e+07,0
1.10592e+07,0
1.10628e+07,0
1.10664e+07,0
1.107e+07,0
1.10736e+07,0
1.10772e+07,0
1.10808e+07,0
1.10844e+07,0
1.1088e+07,0
1.10916e+07,0
1.10952e+07,0
1.10988e+07,0
1.11024e+07,0
1.1106e+07,0
1.11096e+07,0
1.11132e+07,0
1.11168e+07,0
1.11204e+07,0
1.1124e+07,0
1.11276e+07,0
1.11312e+07,0
1.11348e+07,0
1.11384e+07,0
1.1142e+07,0
1.11456e+07,0
1.11492e+07,0
1.11528e+07,0
1.11564e+07,0
1.116e+07,0
1.11636e+07,0
1.11672e+07,23.266539
1.11708e+07,0
1.11744e+07,0
1.1178e+07,0
1.11816e+07,0
1.11852e+07,0
1.11888e+07,0
1.11924e+07,0
1.1196e+07,0
1.11996e+07,0
1.12032e+07,0
1.12068e+07,0
1.12104e+07,0
1.1214e+07,0
1.12176e+07,0
1.12212e+07,0
1.12248e+07,0
1.12284e+07,0
1.1232e+07,0
1.12356e+07,0
1.12392e+07,0
1.12428e+07,0
1.12464e+07,0
1.125e+07,0
1.12536e+07,0
1.12572e+07,0
1.12608e+07,0
1.12644e+07,0
1.1268e+07,0
1.12716e+07,0
1.12752e+07,0
1.12788e+07,0
1.12824e+07,0
1.1286e+07,0
1.12896e+07,0
1.12932e+07,0
1.12968e+07,0
1.13004e+07,0
1.1304e+07,0
1.13076e+07,0
1.13112e+07,0
1.13148e+07,0
1.13184e+07,0
1.1322e+07,0
1.13256e+07,0
1.13292e+07,0
1.13328e+07,0
1.13364e+07,0
1.134e+07,0
1.13436e+07,0
1.13472e+07,0
1.13508e+07,0
1.13544e+07,0
1.1358e+07,0
1.13616e+07,0
1.13652e+07,0
1.13688e+07,0
1.13724e+07,0
1.1376e+07,0
1.13796e+07,0
1.13832e+07,0
1.13868e+07,0
1.13904e+07,0
1.1394e+07,0
1.13976e+07,0
1.14012e+07,0
1.14048e+07,0
1.14084e+07,0
1.1412e+07,0
1.14156e+07,0
1.14192e+07,0
1.14228e+07,0
1.14264e+07,0
1.143e+07,0
1.14336e+07,0
1.14372e+07,0
1.14408e+07,0
1.14444e+07,0
1.1448e+07,0
1.14516e+07,0
1.14552e+07,0
1.14588e+07,0
1.14624e+07,0
1.1466e+07,0
1.14696e+07,0
1.14732e+07,0
1.14768e+07,0
1.14804e+07,0
1.1484e+07,0
1.14876e+07,0
1.14912e+07,0
1.14948e+07,0
1.14984e+07,0
1.1502e+07,0
1.15056e+07,0
1.15092e+07,0
1.15128e+07,0
1.15164e+07,0
1.152e+07,0
1.15236e+07,0
1.15272e+07,0
1.15308e+07,0
1.15344e+07,0
1.1538e+07,0
1.15416e+07,0
1.15452e+07,0
1.15488e+07,0
1.15524e+07,0
1.1556e+07,0
1.15596e+07,0
1.15632e+07,0
1.15668e+07,1821.1003
1.15704e+07,0
1.1574e+07,0
1.15776e+07,0
1.15812e+07,0
1.15848e+07,0
1.15884e+07,0
1.1592e+07,0
1.15956e+07,0
1.15992e+07,0
1.16028e+07,0
1.16064e+07,1273.304
1.161e+07,0
1.16136e+07,0
1.16172e+07,0
1.16208e+07,0
1.16244e+07,0
1.1628e+07,0
1.16316e+07,0
1.16352e+07,0
1.16388e+07,0
1.16424e+07,0
1.1646e+07,0
1.16496e+07,0
1.16532e+07,0
1.16568e+07,0
1.16604e+07,0
1.1664e+07,0
1.16676e+07,0
1.16712e+07,0
1.16748e+07,0
1.16784e+07,0
1.1682e+07,0
1.16856e+07,0
1.16892e+07,0
1.16928e+07,0
1.16964e+07,0
1.17e+07,0
1.17036e+07,0
1.17072e+07,0
1.17108e+07,0
1.17144e+07,0
1.1718e+07,0
1.17216e+07,0
1.17252e+07,0
1.17288e+07,0
1.17324e+07,0
1.1736e+07,0
1.17396e+07,0
1.17432e+07,0
1.17468e+07,0
1.17504e+07,0
1.1754e+07,0
1.17576e+07,0
1.17612e+07,0
1.17648e+07,0
1.17684e+07,0
1.1772e+07,0
1.17756e+07,0
1.17792e+07,0
1.17828e+07,0
1.17864e+07,0
1.179e+07,0
1.17936e+07,0
1.17972e+07,0
1.18008e+07,0
1.18044e+07,0
1.1808e+07,0
1.18116e+07,0
1.18152e+07,0
1.18188e+07,0
1.18224e+07,0
1.1826e+07,0
1.18296e+07,0
1.18332e+07,0
1.18368e+07,0
1.18404e+07,0
1.1844e+07,0
1.18476e+07,0
1.18512e+07,0
1.18548e+07,0
1.18584e+07,0
1.1862e+07,0
1.18656e+07,0
1.18692e+07,0
1.18728e+07,0
1.18764e+07,0
1.188e+07,0
1.18836e+07,0
1.18872e+07,0
1.18908e+07,0
1.18944e+07,0
1.1898e+07,0
1.19016e+07,0
1.19052e+07,0
1.19088e+07,0
1.19124e+07,0
1.1916e+07,0
1.19196e+07,0
1.19232e+07,0
1.19268e+07,0
1.19304e+07,0
1.1934e+07,0
1.19376e+07,0
1.19412e+07,0
1.19448e+07,0
1.19484e+07,0
1.1952e+07,0
1.19556e+07,0
1.19592e+07,0
1.19628e+07,0
1.19664e+07,0
1.197e+07,0
1.19736e+07,0
1.19772e+07,0
1.19808e+07,0
1.19844e+07,0
1.1988e+07,0
1.19916e+07,0
1.19952e+07,0
1.19988e+07,0
1.20024e+07,0
1.2006e+07,0
1.20096e+07,0
1.20132e+07,0
1.20168e+07,0
1.20204e+07,0
1.2024e+07,323.77792
1.20276e+07,421.02557
1.20312e+07,36.072746
1.20348e+07,0
1.20384e+07,0
1.2042e+07,0
1.20456e+07,0
1.20492e+07,0
1.20528e+07,0
1.20564e+07,0
1.206e+07,0
1.20636e+07,0
1.20672e+07,0
1.20708e+07,0
1.20744e+07,0
1.2078e+07,0
1.20816e+07,0
1.20852e+07,4709.9434
1.20888e+07,519.4431
1.20924e+07,0
1.2096e+07,0
1.20996e+07,0
1.21032e+07,89.33323
1.21068e+07,210.7076
1.21104e+07,301.02115
1.2114e+07,442.24002
1.21176e+07,572.62164
1.21212e+07,0
1.21248e+07,3829.7236
1.21284e+07,0
1.2132e+07,0
1.21356e+07,0
1.21392e+07,0
1.21428e+07,0
1.21464e+07,0
